Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm),MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
492.151147571,23,27,11,1,0,0,C23H27O11N1,0,N1 O11,492.151134238,0.027092944,C23H27O11N,0,0.272727272727273,11,0,-1,62.7782608695652,491.601607202948,0.398392797051883,-0.0869565217391308,0.478260869565217,1.17391304347826,0.0434782608695652,0,Inf,Lignin,Lignin,Other,62.7782608695652,-138.728079530687,0.0500063393566785,0.04239612132533,1443.9,-3190.7458292058
537.127550898,23,27,11,2,0,1,C23H27O11N2P1,0,N2 P1 O11,537.12797024,-0.780712121,C23H27O11N2P,0,0.241379310344828,12,1,-2,65.2565217391304,536.527789476193,0.472210523807348,-0.173913043478261,0.478260869565217,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,65.2565217391304,-141.461189533542,0.0496945151964034,0.0416376992967652,1500.9,-3253.60735927147
509.121876914,23,27,11,0,0,1,C23H27O11P1,0,P1 O11,509.121822232,0.107405988,C23H27O11P,0,0.272727272727273,11,0,-1,72.6913043478261,508.553386877954,0.446613122045733,-0.434782608695652,0.478260869565217,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,72.6913043478261,-147.923395917967,0.0416551544355244,0.0371745660517299,1671.9,-3402.23810611325
541.093658362,23,27,11,0,1,1,C23H27O11P1S1,0,S1 P1 O11,541.093893406,-0.434387004,C23H27O11SP,0,0.225806451612903,11,0,-2,70.2130434782609,540.489468349167,0.510531650833173,-0.347826086956522,0.478260869565217,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,70.2130434782609,-148.664533163392,0.0431605019916575,0.0381985251241673,1614.9,-3419.28426275802
508.146229543,23,27,12,1,0,0,C23H27O12N1,0,N1 O12,508.146048857,0.35557801,C23H27O12N,0,0.25,11,-1,-2,60.3,507.578828923525,0.421171076475275,0,0.521739130434783,1.17391304347826,0.0434782608695652,0,Inf,Lignin,Lignin,Other,60.3,-137.732093151972,0.0503027332784545,0.0429450106997156,1386.9,-3167.83814249536
553.122391608,23,27,12,2,0,1,C23H27O12N2P1,0,N2 P1 O12,553.12288486,-0.891759099,C23H27O12N2P,0,0.214285714285714,12,0,-3,62.7782608695652,552.504770204165,0.495229795835371,-0.0869565217391308,0.521739130434783,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,62.7782608695652,-140.465203154827,0.0500063393566784,0.0420785721061038,1443.9,-3230.69967256102
585.094693158,23,27,12,2,1,1,C23H27O12N2P1S1,0,N2 S1 P1 O12,585.094956034,-0.449288754,C23H27O12N2SP,0,0.153846153846154,12,0,-4,60.3,584.441371196627,0.558628803373381,0,0.521739130434783,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,60.3,-141.206340400252,0.0503027332784545,0.042293275760098,1386.9,-3247.7458292058
525.11700315,23,27,12,0,0,1,C23H27O12P1,0,P1 O12,525.116736851,0.507123347,C23H27O12P,0,0.25,11,-1,-2,70.2130434782609,524.530652813105,0.469347186894765,-0.347826086956522,0.521739130434783,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,70.2130434782609,-146.927409539252,0.0431605019916575,0.0384784819386087,1614.9,-3379.3304194028
557.088480376,23,27,12,0,1,1,C23H27O12P1S1,0,S1 P1 O12,557.088808026,-0.588145254,C23H27O12SP,0,0.2,11,-1,-3,67.7347826086957,556.466430402015,0.533569597985093,-0.260869565217392,0.521739130434783,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,67.7347826086957,-147.668546784677,0.0460104646007884,0.0395360344475343,1557.9,-3396.37657604758
556.113357243,23,27,13,1,1,0,C23H27O13N1S1,0,N1 S1 O13,556.113034651,0.58008261,C23H27O13NS,0,0.172413793103448,11,-2,-4,55.3434782608696,555.492396100217,0.507603899783476,0.173913043478261,0.565217391304348,1.17391304347826,0.0434782608695652,0,Inf,Lignin,Lignin,Other,55.3434782608696,-137.477244018682,0.0508378285585283,0.0437277467197783,1272.9,-3161.97661242969
569.117296876,23,27,13,2,0,1,C23H27O13N2P1,0,N2 P1 O13,569.11779948,-0.883127911,C23H27O13N2P,0,0.185185185185185,12,-1,-4,60.3,568.48181541805,0.518184581949527,0,0.565217391304348,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,60.3,-139.469216776112,0.0503027332784546,0.0426179402388185,1386.9,-3207.79198585058
601.089935426,23,27,13,2,1,1,C23H27O13N2P1S1,0,N2 S1 P1 O13,601.089870654,0.107757099,C23H27O13N2SP,0,0.12,12,-1,-5,57.8217391304348,600.418753034215,0.581246965784658,0.0869565217391304,0.565217391304348,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,57.8217391304348,-140.210354021537,0.0505809439519614,0.0428314290507984,1329.9,-3224.83814249536
541.111584747,23,27,13,0,0,1,C23H27O13P1,0,P1 O13,541.111651471,-0.123308397,C23H27O13P,0,0.225806451612903,11,-2,-3,67.7347826086957,540.507374717405,0.492625282594759,-0.260869565217392,0.565217391304348,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,67.7347826086957,-145.931423160537,0.0460104646007884,0.0398252515110111,1557.9,-3356.42273269236
568.141628527,23,27,14,3,0,0,C23H27O14N3,0,N3 O14,568.142026105,-0.699786255,C23H27O14N3,0,0.153846153846154,12,-2,-5,47.9086956521739,567.507236509045,0.492763490954871,0.434782608695652,0.608695652173913,1.17391304347826,0.130434782608696,0,Inf,Lignin,Lignin,Other,47.9086956521739,-129.277914010117,0.0518163776977836,0.0466557950736773,1101.9,-2973.39202223269
557.106614938,23,27,14,0,0,1,C23H27O14P1,0,P1 O14,557.10656609,0.087680614,C23H27O14P,0,0.2,11,-3,-4,65.2565217391304,556.484544714801,0.515455285199096,-0.173913043478261,0.608695652173913,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,65.2565217391304,-144.935436781822,0.0496945151964034,0.0409452835379773,1500.9,-3333.51504598191
588.102775199,23,27,15,1,1,0,C23H27O15N1S1,0,N1 S1 O15,588.10286389,-0.150808547,C23H27O15NS,0,0.111111111111111,11,-4,-6,50.3869565217391,587.446094386347,0.553905613653342,0.347826086956522,0.652173913043478,1.17391304347826,0.0434782608695652,0,Inf,Tannin,Tannin,Other,50.3869565217391,-135.485271261252,0.0512727304967682,0.0448783591746316,1158.9,-3116.1612390088
601.107742029,23,27,15,2,0,1,C23H27O15N2P1,0,N2 P1 O15,601.107628719,0.188501867,C23H27O15N2P,0,0.12,12,-3,-6,55.3434782608696,600.436539754203,0.563460245796705,0.173913043478261,0.652173913043478,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Tannin,Tannin,Phytochemical,55.3434782608696,-137.477244018682,0.0508378285585282,0.0437277467197783,1272.9,-3161.97661242969
572.125635643,23,27,16,1,0,0,C23H27O16N1,0,N1 O16,572.125707335,-0.125309183,C23H27O16N,0,0.142857142857143,11,-5,-6,50.3869565217391,571.486795047108,0.513204952892011,0.347826086956522,0.695652173913043,1.17391304347826,0.0434782608695652,0,Inf,Tannin,Tannin,Other,50.3869565217391,-133.748147637112,0.0512727304967683,0.045256339126632,1158.9,-3076.20739565358
665.068973474,23,27,17,2,1,1,C23H27O17N2P1S1,0,N2 S1 P1 O17,665.069529132,-0.835488708,C23H27O17N2SP,0,0,12,-5,-9,47.9086956521739,664.326351516769,0.673648483231204,0.434782608695652,0.739130434782609,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Tannin,Tannin,Phytochemical,47.9086956521739,-136.226408506677,0.0518163776977836,0.0450790529889395,1101.9,-3133.20739565358
621.086632853,23,27,18,0,0,1,C23H27O18P1,0,P1 O18,621.086224569,0.6573714,C23H27O18P,0,0.0769230769230769,11,-7,-8,55.3434782608696,620.393121970226,0.606878029773952,0.173913043478261,0.782608695652174,1.17391304347826,0,0.0434782608695652,0,Tannin,Tannin,Phytochemical,55.3434782608696,-140.951491266962,0.0508378285585282,0.0430334530341968,1272.9,-3241.88429914013
396.146258106,23,27,1,1,2,0,C23H27O1N1S2,0,N1 S2 O1,396.146130391,0.322393687,C23H27ONS2,0.368421052631579,0.384615384615385,11,10,7,82.604347826087,395.703917655193,0.296082344807417,-0.782608695652174,0.0434782608695652,1.17391304347826,0.0434782608695652,0,Inf,Other,Unsat Hydrocarbon,Other,82.604347826087,-150.170217808687,0.0361228787201508,0.0325902128244998,1899.9,-3453.9150095998
392.180549719,23,27,1,3,1,0,C23H27O1N3S1,0,N3 S1 O1,392.180207225,0.873307085,C23H27ON3S,0.388888888888889,0.405405405405405,12,11,7,77.6478260869565,391.742637413606,0.257362586394493,-0.608695652173913,0.0434782608695652,1.17391304347826,0.130434782608696,0,Inf,Other,Unsat Hydrocarbon,Other,77.6478260869565,-142.966874178837,0.0387961214514615,0.0357230226249048,1785.9,-3288.23810611325
717.020318307,23,27,20,0,2,1,C23H27O20P1S2,0,S2 P1 O20,717.020196157,0.17035892,C23H27O20S2P,0,0,11,-9,-12,45.4304347826087,716.219687014016,0.780312985983528,0.521739130434783,0.869565217391304,1.17391304347826,0,0.0434782608695652,0,Tannin,Tannin,Phytochemical,45.4304347826087,-140.441793000383,0.0527491455779334,0.044468994465357,1044.9,-3230.1612390088
408.175416081,23,27,2,3,1,0,C23H27O2N3S1,0,N3 S1 O2,408.175121845,0.72085787,C23H27O2N3S,0.352941176470588,0.388888888888889,12,10,6,75.1695652173913,407.719643764934,0.280356235065824,-0.521739130434782,0.0869565217391304,1.17391304347826,0.130434782608696,0,Inf,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,75.1695652173913,-141.970887800122,0.0402012242969369,0.036980060841969,1728.9,-3265.3304194028
428.135765792,23,27,3,1,2,0,C23H27O3N1S2,0,N1 S2 O3,428.13595963,-0.452749046,C23H27O3NS2,0.294117647058824,0.351351351351351,11,8,5,77.6478260869565,427.657705571129,0.342294428870616,-0.608695652173913,0.130434782608696,1.17391304347826,0.0434782608695652,0,Inf,Unsat Hydrocarbon,Lignin,Other,77.6478260869565,-148.178245051257,0.0387961214514615,0.034943732691956,1785.9,-3408.09963617891
457.135342148,23,27,4,2,1,1,C23H27O4N2P1S1,0,N2 S1 P1 O4,457.135639078,-0.649544912,C23H27O4N2SP,0.266666666666667,0.352941176470588,12,8,4,80.1260869565217,456.6249007411,0.375099258899866,-0.695652173913044,0.173913043478261,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Other,Lignin,Phytochemical,80.1260869565217,-149.174231429972,0.0374374268698679,0.033749045905313,1842.9,-3431.00732288936
408.192926642,23,27,4,3,0,0,C23H27O4N3,0,N3 O4,408.192879909,0.114486452,C23H27O4N3,0.3125,0.388888888888889,12,8,5,72.6913043478261,407.737134773485,0.262865226514691,-0.434782608695652,0.173913043478261,1.17391304347826,0.130434782608696,0,Inf,Other,Lignin,Protein,72.6913043478261,-139.237777797267,0.0416551544355244,0.0385581449726569,1671.9,-3202.46888933713
440.164697822,23,27,4,3,1,0,C23H27O4N3S1,0,N3 S1 O4,440.164951084,-0.575379547,C23H27O4N3S,0.266666666666667,0.352941176470588,12,8,4,70.2130434782609,439.673205988163,0.326794011836796,-0.347826086956522,0.173913043478261,1.17391304347826,0.130434782608696,0,Inf,Other,Lignin,Protein,70.2130434782609,-139.978915042692,0.0431605019916575,0.0396177676811986,1614.9,-3219.51504598191
397.157533013,23,27,4,0,0,1,C23H27O4P1,0,P1 O4,397.157419895,0.284819235,C23H27O4P,0.333333333333333,0.4,11,7,6,90.0391304347826,396.714063363597,0.285936636402937,-1.04347826086957,0.173913043478261,1.17391304347826,0,0.0434782608695652,0,Other,Lignin,Phytochemical,90.0391304347826,-154.895300568972,0.0324235968121636,0.0290924630299618,2070.9,-3562.59191308636
429.129689791,23,27,4,0,1,1,C23H27O4P1S1,0,S1 P1 O4,429.129491069,0.463080948,C23H27O4SP,0.294117647058824,0.368421052631579,11,7,5,87.5608695652174,428.650519745713,0.349480254287243,-0.956521739130435,0.173913043478261,1.17391304347826,0,0.0434782608695652,0,Other,Lignin,Phytochemical,87.5608695652174,-155.636437814397,0.0336178861711401,0.0299204321625958,2013.9,-3579.63806973114
396.182031139,23,27,5,1,0,0,C23H27O5N1,0,N1 O5,396.18164652,0.970813969,C23H27O5N,0.294117647058824,0.384615384615385,11,6,5,77.6478260869565,395.739650743704,0.260349256295683,-0.608695652173913,0.217391304347826,1.17391304347826,0.0434782608695652,0,Inf,Other,Lignin,Other,77.6478260869565,-144.703997802977,0.0387961214514615,0.035461544126554,1785.9,-3328.19194946847
428.153352721,23,27,5,1,1,0,C23H27O5N1S1,0,N1 S1 O5,428.153717695,-0.852436781,C23H27O5NS,0.25,0.351351351351351,11,6,4,75.1695652173913,427.675272862407,0.324727137592674,-0.521739130434782,0.217391304347826,1.17391304347826,0.0434782608695652,0,Inf,Other,Lignin,Other,75.1695652173913,-145.445135048402,0.0402012242969369,0.0364422040219518,1728.9,-3345.23810611325
441.158296916,23,27,5,2,0,1,C23H27O5N2P1,0,N2 P1 O5,441.158482523,-0.420726747,C23H27O5N2P,0.266666666666667,0.371428571428571,12,7,4,80.1260869565217,440.665695620538,0.334304379461571,-0.695652173913044,0.217391304347826,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Other,Lignin,Phytochemical,80.1260869565217,-147.437107805832,0.0374374268698679,0.033999284594491,1842.9,-3391.05347953414
473.130437418,23,27,5,2,1,1,C23H27O5N2P1S1,0,N2 S1 P1 O5,473.130553697,-0.245765112,C23H27O5N2SP,0.214285714285714,0.333333333333333,12,7,3,77.6478260869565,472.602135744828,0.397864255171953,-0.608695652173913,0.217391304347826,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Other,Lignin,Phytochemical,77.6478260869565,-148.178245051257,0.0387961214514616,0.034943732691956,1785.9,-3408.09963617891
456.159745067,23,27,5,3,1,0,C23H27O5N3S1,0,N3 S1 O5,456.159865703,-0.264461738,C23H27O5N3S,0.214285714285714,0.333333333333333,12,7,3,67.7347826086957,455.650393020516,0.349606979483667,-0.260869565217392,0.217391304347826,1.17391304347826,0.130434782608696,0,Inf,Other,Lignin,Protein,67.7347826086957,-138.982928663977,0.0460104646007884,0.041002556886584,1557.9,-3196.60735927147
413.152128457,23,27,5,0,0,1,C23H27O5P1,0,P1 O5,413.152334514,-0.498744715,C23H27O5P,0.294117647058824,0.384615384615385,11,6,5,87.5608695652174,412.690799099435,0.309200900564747,-0.956521739130435,0.217391304347826,1.17391304347826,0,0.0434782608695652,0,Other,Lignin,Phytochemical,87.5608695652174,-153.899314190257,0.0336178861711401,0.030146437955696,2013.9,-3539.68422637592
445.124565798,23,27,5,0,1,1,C23H27O5P1S1,0,S1 P1 O5,445.124405689,0.359694845,C23H27O5SP,0.25,0.351351351351351,11,6,4,85.0826086956522,444.627535731272,0.372464268728208,-0.869565217391305,0.217391304347826,1.17391304347826,0,0.0434782608695652,0,Other,Lignin,Phytochemical,85.0826086956522,-154.640451435682,0.034850359802607,0.030998772846022,1956.9,-3556.73038302069
476.120313714,23,27,6,1,2,0,C23H27O6N1S2,0,N1 S2 O6,476.120703489,-0.818646405,C23H27O6NS2,0.142857142857143,0.294117647058824,11,5,2,70.2130434782609,475.588673518246,0.411326481754315,-0.347826086956522,0.260869565217391,1.17391304347826,0.0434782608695652,0,Inf,Other,Lignin,Other,70.2130434782609,-145.190285915112,0.0431605019916575,0.0387603645238386,1614.9,-3339.37657604758
457.153489515,23,27,6,2,0,1,C23H27O6N2P1,0,N2 P1 O6,457.153397143,0.202060479,C23H27O6N2P,0.214285714285714,0.352941176470588,12,6,3,77.6478260869565,456.643027844588,0.356972155411995,-0.608695652173913,0.260869565217391,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Other,Lignin,Phytochemical,77.6478260869565,-146.441121427117,0.0387961214514615,0.0352017864595307,1785.9,-3368.14579282369
489.12535925,23,27,6,2,1,1,C23H27O6N2P1S1,0,N2 S1 P1 O6,489.125468317,-0.222984311,C23H27O6N2SP,0.153846153846154,0.3125,12,6,2,75.1695652173913,488.579197504218,0.420802495781572,-0.521739130434782,0.260869565217391,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Other,Lignin,Phytochemical,75.1695652173913,-147.182258672542,0.0402012242969369,0.0361759632727863,1728.9,-3385.19194946847
461.119615583,23,27,6,0,1,1,C23H27O6P1S1,0,S1 P1 O6,461.119320308,0.640343523,C23H27O6SP,0.2,0.333333333333333,11,5,3,82.604347826087,460.604725300789,0.395274699211257,-0.782608695652174,0.260869565217391,1.17391304347826,0,0.0434782608695652,0,Other,Lignin,Phytochemical,82.604347826087,-153.644465056967,0.0361228787201508,0.0321092709676178,1899.9,-3533.82269631025
493.091152524,23,27,6,0,2,1,C23H27O6P1S2,0,S2 P1 O6,493.091391483,-0.484614029,C23H27O6S2P,0.142857142857143,0.294117647058824,11,5,2,80.1260869565217,492.54056253802,0.459437461980031,-0.695652173913044,0.260869565217391,1.17391304347826,0,0.0434782608695652,0,Other,Lignin,Phytochemical,80.1260869565217,-154.385602302392,0.0374374268698679,0.033007935481622,1842.9,-3550.86885295503
492.116001163,23,27,7,1,2,0,C23H27O7N1S2,0,N1 S2 O7,492.115618108,0.778384201,C23H27O7NS2,0.0769230769230769,0.272727272727273,11,4,1,67.7347826086957,491.566500039741,0.4334999602587,-0.260869565217392,0.304347826086957,1.17391304347826,0.0434782608695652,0,Inf,Lignin,Lignin,Other,67.7347826086957,-144.194299536397,0.0460104646007884,0.0401164908514461,1557.9,-3316.46888933713
473.148377337,23,27,7,2,0,1,C23H27O7N2P1,0,N2 P1 O7,473.148311762,0.138592075,C23H27O7N2P,0.153846153846154,0.333333333333333,12,5,2,75.1695652173913,472.620055631954,0.379944368045756,-0.521739130434782,0.304347826086957,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,75.1695652173913,-145.445135048402,0.0402012242969369,0.0364422040219518,1728.9,-3345.23810611325
505.120267303,23,27,7,2,1,1,C23H27O7N2P1S1,0,N2 S1 P1 O7,505.120382937,-0.228923163,C23H27O7N2SP,0.0833333333333333,0.290322580645161,12,5,1,72.6913043478261,504.556245499995,0.443754500005412,-0.434782608695652,0.304347826086957,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,72.6913043478261,-146.186272293827,0.0416551544355244,0.0374475356560967,1671.9,-3362.28426275802
488.149748003,23,27,7,3,1,0,C23H27O7N3S1,0,N3 S1 O7,488.149694943,0.108697303,C23H27O7N3S,0.0833333333333333,0.290322580645161,12,5,1,62.7782608695652,487.604675633453,0.395324366547413,-0.0869565217391308,0.304347826086957,1.17391304347826,0.130434782608696,0,Inf,Lignin,Lignin,Protein,62.7782608695652,-136.990955906547,0.0500063393566784,0.0434343055955847,1443.9,-3150.79198585058
477.114643127,23,27,7,0,1,1,C23H27O7P1S1,0,S1 P1 O7,477.114234928,0.85555922,C23H27O7SP,0.142857142857143,0.314285714285714,11,4,2,80.1260869565217,476.58189265414,0.418107345859823,-0.695652173913044,0.304347826086957,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,80.1260869565217,-152.648478678252,0.0374374268698679,0.0332533867615784,1842.9,-3510.9150095998
508.110908708,23,27,8,1,2,0,C23H27O8N1S2,0,N1 S2 O8,508.110532728,0.739958074,C23H27O8NS2,0,0.25,11,3,0,65.2565217391304,507.543547528085,0.456452471915327,-0.173913043478261,0.347826086956522,1.17391304347826,0.0434782608695652,0,Inf,Lignin,Lignin,Other,65.2565217391304,-143.198313157682,0.0496945151964034,0.041246353364977,1500.9,-3293.56120262669
489.142815625,23,27,8,2,0,1,C23H27O8N2P1,0,N2 P1 O8,489.143226382,-0.839746785,C23H27O8N2P,0.0833333333333333,0.3125,12,4,1,72.6913043478261,488.596634387274,0.403365612725793,-0.434782608695652,0.347826086956522,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,72.6913043478261,-144.449148669687,0.0416551544355244,0.0377223592673602,1671.9,-3322.3304194028
505.138053452,23,27,9,2,0,1,C23H27O9N2P1,0,N2 P1 O9,505.138141001,-0.173318016,C23H27O9N2P,0,0.290322580645161,12,3,0,70.2130434782609,504.574011788822,0.425988211178208,-0.347826086956522,0.391304347826087,1.17391304347826,0.0869565217391304,0.0434782608695652,2,Lignin,Lignin,Phytochemical,70.2130434782609,-143.453162290972,0.0431605019916575,0.0390441928189635,1614.9,-3299.42273269236
520.139766316,23,27,9,3,1,0,C23H27O9N3S1,0,N3 S1 O9,520.139524182,0.4655175,C23H27O9N3S,0,0.241379310344828,12,3,-1,57.8217391304348,519.558973606219,0.441026393781272,0.0869565217391304,0.391304347826087,1.17391304347826,0.130434782608696,0,Inf,Lignin,Lignin,Protein,57.8217391304348,-134.998983149117,0.0505809439519614,0.0438478201574815,1329.9,-3104.97661242969
477.132269058,23,27,9,0,0,1,C23H27O9P1,0,P1 O9,477.131992992,0.578594159,C23H27O9P,0.0769230769230769,0.314285714285714,11,2,1,77.6478260869565,476.599498903868,0.400501096131848,-0.608695652173913,0.391304347826087,1.17391304347826,0,0.0434782608695652,0,Lignin,Lignin,Phytochemical,77.6478260869565,-149.915368675397,0.0387961214514615,0.0346873661133568,1785.9,-3448.05347953414
463.161005546,23,28,10,0,0,0,C23H28O10,0,O10,463.160970646,0.075351756,C23H28O10,0,0.277777777777778,10,0,0,70.2130434782609,462.643835829519,0.356164170480838,-0.347826086956522,0.434782608695652,1.21739130434783,0,0,NA,Lignin,Lignin,Other,70.2130434782609,-143.453162290972,0.0431605019916575,0.0390441928189635,1614.9,-3299.42273269236
