Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
2436,397.187114,397.186926689,397.186791471,7490141,-9999,260473.1,47.48,-1,0.34043928,0.955350847,0.980683575,0.965483939,6,0.4,1.5,O8,de-protonated,0,-9999,C20 H30 O8,20,30,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2436,397.187114,397.186926689,397.18662928,7490141,-9999,260473.1,47.48,-1,0.748789847,0.45163409,0.860410506,0.615144657,1,0.133333333,2.333333333,N4 S2 P1 O2,de-protonated,0,-9999,C15 H35 O2 N4 P1 S2,15,35,2,4,1,2,-9999,N/A,-9999,-9999
2437,397.196991,397.196803685,397.197176707,1811039.4,-9999,240695.4,9.7,-1,-0.939135627,0.852115382,0,0.511269229,5,0.142857143,1.666666667,S1 P1 O3,de-protonated,0,-9999,C21 H35 O3 P1 S1,21,35,3,-9999,1,1,-9999,N/A,-9999,-9999
2438,397.200142,397.199954684,397.199678631,2362464,-9999,254247.2,13.37,-1,0.694998777,0.916086998,0,0.549652199,1,0.470588235,2.058823529,P1 O8,de-protonated,0,-9999,C17 H35 O8 P1,17,35,8,-9999,1,-9999,-9999,N/A,-9999,-9999
2439,397.215456,397.215268678,397.214934772,4382307.5,-9999,267698,26.81,-1,0.840617883,0.879661052,0,0.527796631,5,0.238095238,1.666666667,P1 O5,de-protonated,0,-9999,C21 H35 O5 P1,21,35,5,-9999,1,-9999,-9999,N/A,-9999,-9999
2441,397.223507,397.223319675,397.22317698,4416101.5,-9999,255660.1,27.03,-1,0.359229594,0.9768568,0,0.58611408,5,0.333333333,1.619047619,O7,de-protonated,0,-9999,C21 H34 O7,21,34,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2441,397.223507,397.223319675,397.223014789,4416101.5,-9999,255660.1,27.03,-1,0.767542764,0.898619669,0,0.539171802,0,0.0625,2.4375,N4 S2 P1 O1,de-protonated,0,-9999,C16 H39 O1 N4 P1 S2,16,39,1,4,1,2,-9999,N/A,-9999,-9999
2442,397.236541,397.23635367,397.23606414,1615976.4,-9999,335927.5,8.4,-1,0.728860368,0.908107664,0,0.544864598,0,0.388888889,2.166666667,P1 O7,de-protonated,0,-9999,C18 H39 O7 P1,18,39,7,-9999,1,-9999,-9999,N/A,-9999,-9999
2443,397.259894,397.25970666,397.25956249,2643053.8,-9999,265481.5,15.24,-1,0.362912996,0.97638544,0,0.585831264,4,0.272727273,1.727272727,O6,de-protonated,0,-9999,C22 H38 O6,22,38,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2444,398.145894,398.145706312,398.145654934,2066229.3,-9999,272642.6,11.4,-1,0.129043253,0.996983047,0,0.598189828,7,0.5,1.388888889,N1 O9,de-protonated,0,-9999,C18 H25 O9 N1,18,25,9,1,-9999,-9999,-9999,N/A,-9999,-9999
2445,398.190583,398.190395294,398.190146306,1839423.3,-9999,279390.9,9.89,-1,0.625299785,0.931511816,0.980683575,0.95118052,6,0.4,1.5,13C1 O8,de-protonated,1,2436,C19 H30 O8 13C1,19,30,8,-9999,-9999,-9999,1,N/A,-9999,-9999
2445,398.190583,398.190395294,398.190771909,1839423.3,-9999,279390.9,9.89,-1,-0.945814881,0.850170988,0,0.510102593,10,0.090909091,1.318181818,N3 S1 O2,de-protonated,0,-9999,C22 H29 O2 N3 S1,22,29,2,3,-9999,1,-9999,N/A,-9999,-9999
2446,398.193503,398.193315293,398.193273833,1549376,-9999,252570.6,7.96,-1,0.10412191,0.998034781,0,0.598820869,6,0.388888889,1.611111111,N3 O7,de-protonated,0,-9999,C18 H29 O7 N3,18,29,7,3,-9999,-9999,-9999,N/A,-9999,-9999
2447,398.218734,398.218546283,398.218425953,1542981.6,-9999,272072.1,7.92,-1,0.302172506,0.983568733,0,0.59014124,5,0.35,1.65,N1 O7,de-protonated,0,-9999,C20 H33 O7 N1,20,33,7,1,-9999,-9999,-9999,N/A,-9999,-9999
2451,399.026613,399.026424966,399.026743531,2666489.5,-9999,290144.7,15.39,-1,-0.798356664,0.890786446,0,0.534471867,18,0.090909091,0.545454545,N2 S2 O2,de-protonated,0,-9999,C22 H12 O2 N2 S2,22,12,2,2,-9999,2,-9999,N/A,-9999,-9999
2452,399.037419,399.037230961,399.037107541,2469371.8,-9999,295694.4,14.08,-1,0.309296222,0.98279165,0,0.58967499,19,0.3,0.4,N4 O6,de-protonated,0,-9999,C20 H8 O6 N4,20,8,6,4,-9999,-9999,-9999,N/A,-9999,-9999
2453,399.057266,399.057077954,399.056899498,2617344.3,-9999,311694.5,15.06,-1,0.447192677,0.964364116,0,0.578618469,9,0.75,1,O12,de-protonated,0,-9999,C16 H16 O12,16,16,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2453,399.057266,399.057077954,399.057388756,2617344.3,-9999,311694.5,15.06,-1,-0.778840426,0.895775553,0,0.537465332,13,0.210526316,0.894736842,N2 S1 P1 O4,de-protonated,0,-9999,C19 H17 O4 N2 P1 S1,19,17,4,2,1,1,-9999,N/A,-9999,-9999
2453,399.057266,399.057077954,399.056737307,2617344.3,-9999,311694.5,15.06,-1,0.853629625,0.876149386,0,0.525689632,4,0.545454545,1.909090909,N4 S2 P1 O6,de-protonated,0,-9999,C11 H21 O6 N4 P1 S2,11,21,6,4,1,2,-9999,N/A,-9999,-9999
2454,399.093669,399.093480939,399.093285008,5560328,-9999,255787.2,34.64,-1,0.490941997,0.957209023,0,0.574325414,8,0.647058824,1.176470588,O11,de-protonated,0,-9999,C17 H20 O11,17,20,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2454,399.093669,399.093480939,399.093774265,5560328,-9999,255787.2,34.64,-1,-0.734979382,0.453316466,0.822155738,0.600852175,12,0.15,1.05,N2 S1 P1 O3,de-protonated,0,-9999,C20 H21 O3 N2 P1 S1,20,21,3,2,1,1,-9999,N/A,-9999,-9999
2454,399.093669,399.093480939,399.093122816,5560328,-9999,255787.2,34.64,-1,0.897341908,0.864065619,0,0.518439372,3,0.416666667,2.083333333,N4 S2 P1 O5,de-protonated,0,-9999,C12 H25 O5 N4 P1 S2,12,25,5,4,1,2,-9999,N/A,-9999,-9999
2455,399.108958,399.108769933,399.108541149,1650699.6,-9999,252482.2,8.63,-1,0.573238423,0.942118276,0,0.565270966,12,0.380952381,0.952380952,O8,de-protonated,0,-9999,C21 H20 O8,21,20,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2455,399.108958,399.108769933,399.108378958,1650699.6,-9999,252482.2,8.63,-1,0.979622832,0.840188331,0,0.504112999,7,0.125,1.5625,N4 S2 P1 O2,de-protonated,0,-9999,C16 H25 O2 N4 P1 S2,16,25,2,4,1,2,-9999,N/A,-9999,-9999
2456,399.130075,399.129886925,399.129670517,3133456.3,-9999,279587.1,18.5,-1,0.542199692,0.948055365,0,0.568833219,7,0.555555556,1.333333333,O10,de-protonated,0,-9999,C18 H24 O10,18,24,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2456,399.130075,399.129886925,399.130159774,3133456.3,-9999,279587.1,18.5,-1,-0.683609992,0.918700529,0,0.551220317,11,0.095238095,1.19047619,N2 S1 P1 O2,de-protonated,0,-9999,C21 H25 O2 N2 P1 S1,21,25,2,2,1,1,-9999,N/A,-9999,-9999
2456,399.130075,399.129886925,399.129508326,3133456.3,-9999,279587.1,18.5,-1,0.948562576,0.849368405,0,0.509621043,2,0.307692308,2.230769231,N4 S2 P1 O4,de-protonated,0,-9999,C13 H29 O4 N4 P1 S2,13,29,4,4,1,2,-9999,N/A,-9999,-9999
2458,399.141964,399.14177592,399.141773286,1606674.9,-9999,313089.6,8.34,-1,0.00659953,0.999992097,0,0.599995258,6,0.222222222,1.555555556,N2 S2 O4,de-protonated,0,-9999,C18 H28 O4 N2 S2,18,28,4,2,-9999,2,-9999,N/A,-9999,-9999
2458,399.141964,399.14177592,399.141393164,1606674.9,-9999,313089.6,8.34,-1,0.958950073,0.846320174,0,0.507792105,11,0.05,1.25,N4 S1 P1 O1,de-protonated,0,-9999,C20 H25 O1 N4 P1 S1,20,25,1,4,1,1,-9999,N/A,-9999,-9999
2459,399.158353,399.158164914,399.157813818,10576919,-9999,266176.1,68.01,-1,0.879591955,0.88999585,0.994366808,0.931744233,6,0.368421053,1.526315789,P1 O7,de-protonated,0,-9999,C19 H29 O7 P1,19,29,7,-9999,1,-9999,-9999,N/A,-9999,-9999
2460,399.160483,399.160294913,399.160182799,1638167,-9999,273975.8,8.55,-1,0.280873316,0.985787511,0,0.591472506,15,0.153846154,0.923076923,O4,de-protonated,0,-9999,C26 H24 O4,26,24,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2461,399.166364,399.166175911,399.166056026,2204184.3,-9999,309529.9,12.31,-1,0.300337062,0.983766115,0,0.590259669,6,0.473684211,1.473684211,O9,de-protonated,0,-9999,C19 H28 O9,19,28,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2461,399.166364,399.166175911,399.166545284,2204184.3,-9999,309529.9,12.31,-1,-0.925360589,0.85609571,0,0.513657426,10,0.045454545,1.318181818,N2 S1 P1 O1,de-protonated,0,-9999,C22 H29 O1 N2 P1 S1,22,29,1,2,1,1,-9999,N/A,-9999,-9999
2461,399.166364,399.166175911,399.165893835,2204184.3,-9999,309529.9,12.31,-1,0.706662806,0.913373445,0,0.548024067,1,0.214285714,2.357142857,N4 S2 P1 O3,de-protonated,0,-9999,C14 H33 O3 N4 P1 S2,14,33,3,4,1,2,-9999,N/A,-9999,-9999
2462,399.179499,399.179310905,399.178943186,2162715.3,-9999,280555.1,12.04,-1,0.921189934,0.85729285,0,0.51437571,1,0.5625,2.0625,P1 O9,de-protonated,0,-9999,C16 H33 O9 P1,16,33,9,-9999,1,-9999,-9999,N/A,-9999,-9999
2463,399.188895,399.188706902,399.1883261,6245405.5,-9999,259241.8,39.2,-1,0.95393924,0.423896695,0.773979033,0.56392963,14,0.037037037,1.074074074,P1 O1,de-protonated,0,-9999,C27 H29 O1 P1,27,29,1,-9999,1,-9999,-9999,N/A,-9999,-9999
2463,399.188895,399.188706902,399.188522805,6245405.5,-9999,259241.8,39.2,-1,0.461177884,0.48107187,0.844689208,0.626518805,6,0.411764706,1.647058824,N4 O7,de-protonated,0,-9999,C17 H28 O7 N4,17,28,7,4,-9999,-9999,-9999,N/A,-9999,-9999
2464,399.194708,399.194519899,399.194199327,5296158.5,-9999,261348,32.88,-1,0.803048623,0.444786407,0.822155738,0.59573414,5,0.3,1.65,P1 O6,de-protonated,0,-9999,C20 H33 O6 P1,20,33,6,-9999,1,-9999,-9999,N/A,-9999,-9999
2465,399.202821,399.202632896,399.202441536,7183392.5,-9999,260563.4,45.44,-1,0.479357466,0.917145745,0.995087154,0.948322309,5,0.4,1.6,O8,de-protonated,0,-9999,C20 H32 O8,20,32,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2465,399.202821,399.202632896,399.202279344,7183392.5,-9999,260563.4,45.44,-1,0.885646248,0.433670628,0.860410506,0.604366579,0,0.133333333,2.466666667,N4 S2 P1 O2,de-protonated,0,-9999,C15 H37 O2 N4 P1 S2,15,37,2,4,1,2,-9999,N/A,-9999,-9999
2468,399.239197,399.239008882,399.238827045,3859496.3,-9999,262711.5,23.32,-1,0.45545924,0.963059309,0,0.577835585,4,0.333333333,1.714285714,O7,de-protonated,0,-9999,C21 H36 O7,21,36,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2469,399.275534,399.275345868,399.275212554,4131888.3,-9999,254768.1,25.14,-1,0.33388842,0.979975049,0,0.58798503,3,0.272727273,1.818181818,O6,de-protonated,0,-9999,C22 H40 O6,22,40,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2470,400.126039,400.125850533,400.125788869,4217067,-9999,288107.4,25.7,-1,0.154111946,0.995699777,0,0.597419866,6,0.277777778,1.5,N1 S2 O5,de-protonated,0,-9999,C18 H27 O5 N1 S2,18,27,5,1,-9999,2,-9999,N/A,-9999,-9999
2471,400.161644,400.161455519,400.161168653,2260722.5,-9999,319701.4,12.69,-1,0.716876902,0.910966872,0.994366808,0.944326846,6,0.368421053,1.526315789,13C1 P1 O7,de-protonated,1,2459,C18 H29 O7 P1 13C1,18,29,7,-9999,1,-9999,1,N/A,-9999,-9999
2471,400.161644,400.161455519,400.161304998,2260722.5,-9999,319701.4,12.69,-1,0.376150011,0.974653786,0,0.584792272,6,0.5,1.5,N1 O9,de-protonated,0,-9999,C18 H27 O9 N1,18,27,9,1,-9999,-9999,-9999,N/A,-9999,-9999
2471,400.161644,400.161455519,400.161794256,2260722.5,-9999,319701.4,12.69,-1,-0.846499281,0.878078696,0,0.526847218,10,0.047619048,1.333333333,N3 S1 P1 O1,de-protonated,0,-9999,C21 H28 O1 N3 P1 S1,21,28,1,3,1,1,-9999,N/A,-9999,-9999
2472,400.206328,400.206139502,400.205796371,1606396.4,-9999,257893,8.33,-1,0.857386091,0.875128183,0.995087154,0.923111771,5,0.4,1.6,13C1 O8,de-protonated,1,2465,C19 H32 O8 13C1,19,32,8,-9999,-9999,-9999,1,N/A,-9999,-9999
2472,400.206328,400.206139502,400.206421974,1606396.4,-9999,257893,8.33,-1,-0.705815977,0.913571701,0,0.548143021,9,0.090909091,1.409090909,N3 S1 O2,de-protonated,0,-9999,C22 H31 O2 N3 S1,22,31,2,3,-9999,1,-9999,N/A,-9999,-9999
2475,400.948767,400.94857821,400.948626151,1515165.1,-9999,281428.8,7.73,-1,-0.1195693,0.997409223,0,0.598445534,11,0.833333333,0.583333333,N2 S1 P1 O10,de-protonated,0,-9999,C12 H7 O10 N2 P1 S1,12,7,10,2,1,1,-9999,N/A,-9999,-9999
2476,401.016433,401.016244183,401.015904065,3288491.8,-9999,266729.3,19.52,-1,0.848140396,0.877635706,0,0.526581424,13,0.315789474,0.736842105,S2 O6,de-protonated,0,-9999,C19 H14 O6 S2,19,14,6,-9999,-9999,2,-9999,N/A,-9999,-9999
2476,401.016433,401.016244183,401.016372096,3288491.8,-9999,266729.3,19.52,-1,-0.318971671,0.981708242,0,0.589024945,19,0.368421053,0.315789474,N4 O7,de-protonated,0,-9999,C19 H6 O7 N4,19,6,7,4,-9999,-9999,-9999,N/A,-9999,-9999
2477,401.035383,401.035194175,401.03499954,2261423.8,-9999,233491.9,12.69,-1,0.48533189,0.958160765,0,0.574896459,18,0.2,0.5,N4 S1 O4,de-protonated,0,-9999,C20 H10 O4 N4 S1,20,10,4,4,-9999,1,-9999,N/A,-9999,-9999
2478,401.072905,401.072716161,401.072549563,2851768,-9999,261746.4,16.62,-1,0.415381296,0.969177553,0,0.581506532,8,0.75,1.125,O12,de-protonated,0,-9999,C16 H18 O12,16,18,12,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2478,401.072905,401.072716161,401.07303882,2851768,-9999,261746.4,16.62,-1,-0.804490164,0.889198848,0,0.533519309,12,0.210526316,1,N2 S1 P1 O4,de-protonated,0,-9999,C19 H19 O4 N2 P1 S1,19,19,4,2,1,1,-9999,N/A,-9999,-9999
2478,401.072905,401.072716161,401.072387371,2851768,-9999,261746.4,16.62,-1,0.819775621,0.885202067,0,0.53112124,3,0.545454545,2.090909091,N4 S2 P1 O6,de-protonated,0,-9999,C11 H23 O6 N4 P1 S2,11,23,6,4,1,2,-9999,N/A,-9999,-9999
2479,401.088151,401.087962155,401.087805704,2218939.3,-9999,311550.4,12.41,-1,0.390066081,0.972769911,0,0.583661947,12,0.45,0.9,O9,de-protonated,0,-9999,C20 H18 O9,20,18,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2479,401.088151,401.087962155,401.088294961,2218939.3,-9999,311550.4,12.41,-1,-0.829758948,0.88256097,0,0.529536582,16,0.043478261,0.826086957,N2 S1 P1 O1,de-protonated,0,-9999,C23 H19 O1 N2 P1 S1,23,19,1,2,1,1,-9999,N/A,-9999,-9999
2479,401.088151,401.087962155,401.087643513,2218939.3,-9999,311550.4,12.41,-1,0.794445014,0.891794061,0,0.535076437,7,0.2,1.533333333,N4 S2 P1 O3,de-protonated,0,-9999,C15 H23 O3 N4 P1 S2,15,23,3,4,1,2,-9999,N/A,-9999,-9999
2480,401.1094,401.109211146,401.108935072,2622911.8,-9999,257698.7,15.1,-1,0.688277688,0.917633696,0,0.550580217,7,0.647058824,1.294117647,O11,de-protonated,0,-9999,C17 H22 O11,17,22,11,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2480,401.1094,401.109211146,401.109424329,2622911.8,-9999,257698.7,15.1,-1,-0.531483447,0.950036708,0,0.570022025,11,0.15,1.15,N2 S1 P1 O3,de-protonated,0,-9999,C20 H23 O3 N2 P1 S1,20,23,3,2,1,1,-9999,N/A,-9999,-9999
2481,401.124735,401.12454614,401.124191213,5444035,-9999,260367.8,33.86,-1,0.884830724,0.433784259,0.81490939,0.586234312,11,0.380952381,1.047619048,O8,de-protonated,0,-9999,C21 H22 O8,21,22,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2482,401.137654,401.137465135,401.137078373,3232197.8,-9999,266921.5,19.15,-1,0.964165064,0.84478148,0,0.506868888,6,0.444444444,1.5,P1 O8,de-protonated,0,-9999,C18 H27 O8 P1,18,27,8,-9999,1,-9999,-9999,N/A,-9999,-9999
2483,401.145667,401.145478132,401.145320581,1865671.5,-9999,258965.5,10.06,-1,0.39275222,0.972398829,0,0.583439297,6,0.555555556,1.444444444,O10,de-protonated,0,-9999,C18 H26 O10,18,26,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2483,401.145667,401.145478132,401.145809839,1865671.5,-9999,258965.5,10.06,-1,-0.826897918,0.883320317,0,0.52999219,10,0.095238095,1.285714286,N2 S1 P1 O2,de-protonated,0,-9999,C21 H27 O2 N2 P1 S1,21,27,2,2,1,1,-9999,N/A,-9999,-9999
2483,401.145667,401.145478132,401.14515839,1865671.5,-9999,258965.5,10.06,-1,0.797073176,0.891117484,0,0.53467049,1,0.307692308,2.384615385,N4 S2 P1 O4,de-protonated,0,-9999,C13 H31 O4 N4 P1 S2,13,31,4,4,1,2,-9999,N/A,-9999,-9999
2484,401.155552,401.155363128,401.155705817,3567561.8,-9999,244971.3,21.38,-1,-0.854255064,0.875979588,0,0.525587753,5,0.263157895,1.631578947,S1 P1 O5,de-protonated,0,-9999,C19 H31 O5 P1 S1,19,31,5,-9999,1,1,-9999,N/A,-9999,-9999
2485,401.168225,401.168036123,401.16778736,2692556.3,-9999,293261,15.56,-1,0.6200978,0.932607473,0,0.559564484,6,0.5,1.625,N4 O8,de-protonated,0,-9999,C16 H26 O8 N4,16,26,8,4,-9999,-9999,-9999,N/A,-9999,-9999
2486,401.17164,401.171451122,401.171810112,6046157,-9999,245313.9,37.87,-1,-0.894853706,0.857527312,0.964081937,0.900149162,10,0.285714286,1.238095238,N2 O6,de-protonated,0,-9999,C21 H26 O6 N2,21,26,6,2,-9999,-9999,-9999,N/A,-9999,-9999
2486,401.17164,401.171451122,401.17115866300003,6046157,-9999,245313.9,37.87,-1,0.729012026,0.908071233,0,0.54484274,1,0.615384615,2.307692308,N4 S1 O8,de-protonated,0,-9999,C13 H30 O8 N4 S1,13,30,8,4,-9999,1,-9999,N/A,-9999,-9999
2487,401.173975,401.173786121,401.173463882,21706190,-9999,254783.2,142.05,-1,0.803240368,0.905216805,0.987731277,0.938222594,5,0.368421053,1.631578947,P1 O7,de-protonated,0,-9999,C19 H31 O7 P1,19,31,7,-9999,1,-9999,-9999,N/A,-9999,-9999
2488,401.181984,401.181795118,401.181706091,2752975.3,-9999,238031.1,15.96,-1,0.221912114,0.991104364,0,0.594662619,5,0.473684211,1.578947368,O9,de-protonated,0,-9999,C19 H30 O9,19,30,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2488,401.181984,401.181795118,401.182195348,2752975.3,-9999,238031.1,15.96,-1,-0.997627199,0.834778696,0,0.500867217,9,0.045454545,1.409090909,N2 S1 P1 O1,de-protonated,0,-9999,C22 H31 O1 N2 P1 S1,22,31,1,2,1,1,-9999,N/A,-9999,-9999
2488,401.181984,401.181795118,401.181543899,2752975.3,-9999,238031.1,15.96,-1,0.62619633,0.93132219,0,0.558793314,0,0.214285714,2.5,N4 S2 P1 O3,de-protonated,0,-9999,C14 H35 O3 N4 P1 S2,14,35,3,4,1,2,-9999,N/A,-9999,-9999
2489,401.204526,401.204337109,401.203976165,7525844,-9999,259394.5,47.71,-1,0.899652409,0.853022521,0.955337311,0.893948437,13,0.037037037,1.148148148,P1 O1,de-protonated,0,-9999,C27 H31 O1 P1,27,31,1,-9999,1,-9999,-9999,N/A,-9999,-9999
2489,401.204526,401.204337109,401.204172869,7525844,-9999,259394.5,47.71,-1,0.409366714,0.964355361,0.973952514,0.968194222,5,0.411764706,1.764705882,N4 O7,de-protonated,0,-9999,C17 H30 O7 N4,17,30,7,4,-9999,-9999,-9999,N/A,-9999,-9999
2490,401.210403,401.210214107,401.209849392,7271893.5,-9999,262292.7,46.02,-1,0.909038107,0.882527668,0.960104674,0.913558471,4,0.3,1.75,P1 O6,de-protonated,0,-9999,C20 H35 O6 P1,20,35,6,-9999,1,-9999,-9999,N/A,-9999,-9999
2491,401.218437,401.218248103,401.2180916,5595607,-9999,272079.3,34.87,-1,0.390070626,0.486384643,0.822155738,0.620693081,4,0.4,1.7,O8,de-protonated,0,-9999,C20 H34 O8,20,34,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2493,401.24095,401.240761095,401.240558379,1578460,-9999,318862.4,8.15,-1,0.505222995,0.954741336,0,0.572844802,4,0.333333333,1.888888889,N4 O6,de-protonated,0,-9999,C18 H34 O6 N4,18,34,6,4,-9999,-9999,-9999,N/A,-9999,-9999
2494,401.254881,401.254692089,401.254477109,2793951,-9999,287706.1,16.23,-1,0.535768993,0.949248597,0,0.56954915800000006,3,0.333333333,1.80952381,O7,de-protonated,0,-9999,C21 H38 O7,21,38,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2495,401.291364,401.291175075,401.290862619,1943782.9,-9999,235900.8,10.58,-1,0.778627265,0.895829516,0,0.53749771,2,0.272727273,1.909090909,O6,de-protonated,0,-9999,C22 H42 O6,22,42,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
2496,402.123014,402.122824748,402.122811489,1957016.3,-9999,226358.9,10.66,-1,0.032972085,0.999802756,0,0.599881654,6,0.470588235,1.470588235,N1 S1 O8,de-protonated,0,-9999,C17 H25 O8 N1 S1,17,25,8,1,-9999,1,-9999,N/A,-9999,-9999
2496,402.123014,402.122824748,402.122431366,1957016.3,-9999,226358.9,10.66,-1,0.97826263,0.840594425,0,0.504356655,11,0.263157895,1.157894737,N3 P1 O5,de-protonated,0,-9999,C19 H22 O5 N3 P1,19,22,5,3,1,-9999,-9999,N/A,-9999,-9999
2497,402.14176200000003,402.14157274,402.141438933,3151516.3,-9999,277363.8,18.61,-1,0.332735774,0.980111689,0,0.588067013,5,0.277777778,1.611111111,N1 S2 O5,de-protonated,0,-9999,C18 H29 O5 N1 S2,18,29,5,1,-9999,2,-9999,N/A,-9999,-9999
2498,402.174974,402.174784727,402.174453139,1715363.3,-9999,270658.7,9.06,-1,0.824487351,0.883958576,0,0.530375145,9,0.181818182,1.318181818,N1 S1 O4,de-protonated,0,-9999,C22 H29 O4 N1 S1,22,29,4,1,-9999,1,-9999,N/A,-9999,-9999
2498,402.174974,402.174784727,402.175164947,1715363.3,-9999,270658.7,9.06,-1,-0.945408453,0.85028957,0.964081937,0.895806516,10,0.285714286,1.238095238,13C1 N2 O6,de-protonated,1,2486,C20 H26 O6 N2 13C1,20,26,6,2,-9999,-9999,1,N/A,-9999,-9999
2499,402.177279,402.177089726,402.176818717,4853411.5,-9999,269075,29.93,-1,0.673855379,0.92091051,0.987731277,0.947638816,5,0.368421053,1.631578947,13C1 P1 O7,de-protonated,1,2487,C18 H31 O7 P1 13C1,18,31,7,-9999,1,-9999,1,N/A,-9999,-9999
2499,402.177279,402.177089726,402.176955063,4853411.5,-9999,269075,29.93,-1,0.334836174,0.979862359,0,0.587917415,5,0.5,1.611111111,N1 O9,de-protonated,0,-9999,C18 H29 O9 N1,18,29,9,1,-9999,-9999,-9999,N/A,-9999,-9999
2499,402.177279,402.177089726,402.17744432,4853411.5,-9999,269075,29.93,-1,-0.881685341,0.434221819,0.81490939,0.586496848,9,0.047619048,1.428571429,N3 S1 P1 O1,de-protonated,0,-9999,C21 H30 O1 N3 P1 S1,21,30,1,3,1,1,-9999,N/A,-9999,-9999
2500,402.207911,402.207721714,402.207331,1667242.3,-9999,304655.7,8.74,-1,0.971425317,0.842630136,0.955337311,0.887713006,13,0.037037037,1.148148148,13C1 P1 O1,de-protonated,1,2489,C26 H31 O1 P1 13C1,26,31,1,-9999,1,-9999,1,N/A,-9999,-9999
2500,402.207911,402.207721714,402.207467345,1667242.3,-9999,304655.7,8.74,-1,0.632431729,0.929996914,0,0.557998148,13,0.115384615,1.115384615,N1 O3,de-protonated,0,-9999,C26 H29 O3 N1,26,29,3,1,-9999,-9999,-9999,N/A,-9999,-9999
2500,402.207911,402.207721714,402.207527704,1667242.3,-9999,304655.7,8.74,-1,0.482362663,0.95866044,0.973952514,0.96477727,5,0.411764706,1.764705882,13C1 N4 O7,de-protonated,1,2489,C16 H30 O7 N4 13C1,16,30,7,4,-9999,-9999,1,N/A,-9999,-9999
2501,402.213693,402.213503712,402.213204227,2024107.4,-9999,299959.4,11.11,-1,0.744593506,0.904295865,0.960104674,0.926619389,4,0.3,1.75,13C1 P1 O6,de-protonated,1,2490,C19 H35 O6 P1 13C1,19,35,6,-9999,1,-9999,1,N/A,-9999,-9999
2501,402.213693,402.213503712,402.213340572,2024107.4,-9999,299959.4,11.11,-1,0.405604945,0.970590046,0,0.582354027,4,0.421052632,1.736842105,N1 O8,de-protonated,0,-9999,C19 H33 O8 N1,19,33,8,1,-9999,-9999,-9999,N/A,-9999,-9999
2502,402.268807,402.26861769,402.268353526,4085431,-9999,250547,24.82,-1,0.656686212,0.924735667,0,0.5548414,2,0.19047619,1.952380952,N1 S1 O4,de-protonated,0,-9999,C21 H41 O4 N1 S1,21,41,4,1,-9999,1,-9999,N/A,-9999,-9999
2505,403.032118,403.03192839,403.031825456,1775447.8,-9999,340268.9,9.46,-1,0.255399985,0.988234023,0,0.592940414,26,0.034482759,0.310344828,P1 O1,de-protonated,0,-9999,C29 H9 O1 P1,29,9,1,-9999,1,-9999,-9999,N/A,-9999,-9999
2505,403.032118,403.03192839,403.03155413,1775447.8,-9999,340268.9,9.46,-1,0.928613351,0.855159454,0,0.513095673,12,0.315789474,0.842105263,S2 O6,de-protonated,0,-9999,C19 H16 O6 S2,19,16,6,-9999,-9999,2,-9999,N/A,-9999,-9999
2505,403.032118,403.03192839,403.03202216,1775447.8,-9999,340268.9,9.46,-1,-0.23266183,0.990225985,0,0.594135591,18,0.368421053,0.421052632,N4 O7,de-protonated,0,-9999,C19 H8 O7 N4,19,8,7,4,-9999,-9999,-9999,N/A,-9999,-9999
2506,403.067502,403.067312376,403.067070259,2393951.3,-9999,295533.2,13.57,-1,0.600686838,0.936626055,0,0.561975633,12,0.526315789,0.842105263,O10,de-protonated,0,-9999,C19 H16 O10,19,16,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
