Calibrated m/z,C,H,O,N,S,P,Molecular Formula,Is Isotopologue,Heteroatom Class,Calculated m/z,m/z Error (ppm)
571.063519776191,29,20,7,2,2,NA,C29H20O7N2S2,0,N2 S2 O7,571.063916886929,-0.69538755058318
523.114683424193,29,20,8,2,NA,NA,C29H20O8N2,0,N2 O8,523.114689157699,-0.0109603226173698
536.118095192706,29,20,8,2,NA,NA,C29H20O8N213C1,1,13C1 N2 O8,536.118043992769,0.0955012373978763
555.08656757262,29,20,8,2,1,NA,C29H20O8N2S1,0,N2 S1 O8,555.086760332099,-0.347260091129453
551.121017035957,29,20,8,4,NA,NA,C29H20O8N4,0,N4 O8,551.120837166559,0.326370164052943
539.109430761902,29,20,9,2,NA,NA,C29H20O9N2,0,N2 O9,539.109603777269,-0.320928000904915
552.11336222664,29,20,9,2,NA,NA,C29H20O9N213C1,1,13C1 N2 O9,552.112958612339,0.73103573131357
555.112769520968,29,21,10,1,NA,NA,C29H21O10N113C1,1,13C1 N1 O10,555.112624259709,0.261678896859865
619.057827031,29,21,10,2,1,1,C29H21O10N2P1S1,0,N2 S1 P1 O10,619.058176602,-0.564681017
602.087259821834,29,21,10,3,1,NA,C29H21O10N3S1,0,N3 S1 O10,602.087488607899,-0.379988074100145
559.080252578,29,21,10,-9999,-9999,1,C29H21O10P1,0,P1 O10,559.079957419,0.527937393
607.0463570219,29,21,11,NA,1,1,C29H21O11P1S1,0,S1 P1 O11,607.046943212599,-0.965643111916473
635.07086469917,29,21,13,2,NA,1,C29H21O13N2P1,0,N2 P1 O13,635.070849286199,0.0242696865822463
623.059312938147,29,21,14,NA,NA,1,C29H21O14P1,0,P1 O14,623.059615896909,-0.486243617955577
671.026560432227,29,21,15,NA,1,1,C29H21O15P1S1,0,S1 P1 O15,671.026601690879,-0.0614858660936512
734.988375848539,29,21,17,NA,2,1,C29H21O17P1S2,0,S2 P1 O17,734.988502104419,-0.171779394219455
398.155103609377,29,21,1,1,NA,NA,C29H21O1N1,0,N1 O1,398.155037848509,0.165163971870864
751.000793556823,29,21,20,NA,1,1,C29H21O20P1S1,0,S1 P1 O20,751.001174788729,-0.507631570727453
478.111387316089,29,21,4,1,1,NA,C29H21O4N1S1,0,N1 S1 O4,478.111852881619,-0.973758604121485
504.119998734591,29,21,4,2,NA,1,C29H21O4N2P113C1,1,13C1 N2 P1 O4,504.119972545139,0.0519508323368813
474.14588885779,29,21,4,3,NA,NA,C29H21O4N3,0,N3 O4,474.145929716079,-0.086172391622428
463.110530078,29,21,4,-9999,-9999,1,C29H21O4P1,0,P1 O4,463.110469701,0.130372847
476.113843601,29,21,4,-9999,-9999,1,C29H21O4P113C1,1,13C1 P1 O4,476.113824536,0.040042515
495.082458807187,29,21,4,NA,1,1,C29H21O4P1S1,0,S1 P1 O4,495.082540875609,-0.165767150923862
508.086246456226,29,21,4,NA,1,1,C29H21O4P1S113C1,1,13C1 S1 P1 O4,508.085895710679,0.690327266001713
494.106679583903,29,21,5,1,1,NA,C29H21O5N1S1,0,N1 S1 O5,494.106767501189,-0.177931758577207
507.111672186719,29,21,5,2,NA,1,C29H21O5N2P1,0,N2 P1 O5,507.111532329639,0.275791559275959
539.08392578,29,21,5,2,1,1,C29H21O5N2P1S1,0,N2 S1 P1 O5,539.083603504,0.597821764
490.140639579826,29,21,5,3,NA,NA,C29H21O5N3,0,N3 O5,490.140844335649,-0.417748951022474
511.07766407507,29,21,5,NA,1,1,C29H21O5P1S1,0,S1 P1 O5,511.077455495179,0.408117965528206
523.106347995544,29,21,6,2,NA,1,C29H21O6N2P1,0,N2 P1 O6,523.106446949209,-0.189165447641701
555.078708429,29,21,6,2,1,1,C29H21O6N2P1S1,0,N2 S1 P1 O6,555.078518124,0.342843316
506.135474744856,29,21,6,3,NA,NA,C29H21O6N3,0,N3 O6,506.135758955219,-0.561529901343796
551.112667248,29,21,6,4,-9999,1,C29H21O6N4P1,0,N4 P1 O6,551.112594958,0.131171577
527.072675381,29,21,6,-9999,1,1,C29H21O6P1S1,0,S1 P1 O6,527.072370115,0.579174024
571.072896351,29,21,7,2,1,1,C29H21O7N2P1S1,0,N2 S1 P1 O7,571.073432743,-0.939270708
535.133811926478,29,21,7,3,NA,NA,C29H21O7N313C1,1,13C1 N3 O7,535.134028409859,-0.404540488844809
543.067236385842,29,21,7,NA,1,1,C29H21O7P1S1,0,S1 P1 O7,543.067284734319,-0.0890285212907322
587.068349007,29,21,8,2,1,1,C29H21O8N2P1S1,0,N2 S1 P1 O8,587.068347363,0.002800442
551.129043194341,29,21,8,3,NA,NA,C29H21O8N313C1,1,13C1 N3 O8,551.128943029429,0.181744966860779
570.097611515952,29,21,8,3,1,NA,C29H21O8N3S1,0,N3 S1 O8,570.097659368759,-0.0839379115644875
527.090611866,29,21,8,-9999,-9999,1,C29H21O8P1,0,P1 O8,527.090128179,0.917654728
571.091307074554,29,21,9,2,NA,1,C29H21O9N2P1,0,N2 P1 O9,571.091190807919,0.203586812808075
603.06348413,29,21,9,2,1,1,C29H21O9N2P1S1,0,N2 S1 P1 O9,603.063261982,0.368366178
586.092373897296,29,21,9,3,1,NA,C29H21O9N3S1,0,N3 S1 O9,586.092573988329,-0.341398341934603
543.085058412948,29,21,9,NA,NA,1,C29H21O9P1,0,P1 O9,543.085042799059,0.0287503570278201
557.12040742524,29,22,10,2,NA,NA,C29H22O10N2,0,N2 O10,557.120168461299,0.428927104194496
602.096746168469,29,22,10,3,NA,1,C29H22O10N3P1,0,N3 P1 O10,602.097004464149,-0.428993464929728
398.163199938524,29,22,1,NA,NA,NA,C29H22O113C1,1,13C1 O1,398.163143711379,0.141216346615648
601.121031743478,29,22,11,4,NA,NA,C29H22O11N4,0,N4 O11,601.121231089729,-0.331624039992302
602.113296548324,29,22,12,2,NA,NA,C29H22O12N213C1,1,13C1 N2 O12,602.113352535509,-0.0929844602224858
593.075801755701,29,22,12,NA,1,NA,C29H22O12S1,0,S1 O12,593.075920865979,-0.200834789544675
637.076918943632,29,22,13,2,1,NA,C29H22O13N2S1,0,N2 S1 O13,637.076983494409,-0.101323354942431
593.093360001076,29,22,14,NA,NA,NA,C29H22O14,0,O14,593.093678930719,-0.53773907032973
649.106392798079,29,22,14,4,NA,NA,C29H22O14N4,0,N4 O14,649.105974948439,0.643731002398343
609.088742022152,29,22,15,NA,NA,NA,C29H22O15,0,O15,609.088593550289,0.243760701179622
689.027583796211,29,22,16,NA,2,NA,C29H22O16S2,0,S2 O16,689.027650518659,-0.0968356609756292
669.084834043227,29,22,17,2,NA,NA,C29H22O17N2,0,N2 O17,669.084570798289,0.393440455340668
445.137908217884,29,22,1,2,1,NA,C29H22O1N2S1,0,N2 S1 O1,445.138008059569,-0.224293776040681
458.141186542954,29,22,1,2,1,NA,C29H22O1N2S113C1,1,13C1 N2 S1 O1,458.141362894639,-0.384928537621069
477.109683849859,29,22,1,2,2,NA,C29H22O1N2S2,0,N2 S2 O1,477.110079233969,-0.828706260947434
401.155054350871,29,22,2,NA,NA,NA,C29H22O2,0,O2,401.154703495879,0.874612684632721
461.132572255698,29,22,2,2,1,NA,C29H22O2N2S1,0,N2 S1 O2,461.132922679139,-0.759918505115087
483.173513626462,29,22,2,4,NA,NA,C29H22O2N413C2,1,13C2 N4 O2,483.173709183739,-0.404734930031459
465.098901513858,29,22,2,NA,2,NA,C29H22O2S2,0,S2 O2,465.098845844679,0.11969321979042
417.149830833347,29,22,3,NA,NA,NA,C29H22O3,0,O3,417.149618115449,0.50993190106885
445.155702019699,29,22,3,2,NA,NA,C29H22O3N2,0,N2 O3,445.155766124309,-0.14400489689564
458.158823421078,29,22,3,2,NA,NA,C29H22O3N213C1,1,13C1 N2 O3,458.159120959379,-0.649421319708204
477.127806066808,29,22,3,2,1,NA,C29H22O3N2S1,0,N2 S1 O3,477.127837298709,-0.0654581403695408
522.103306186575,29,22,3,2,2,NA,C29H22O3N2S213C1,1,13C1 N2 S2 O3,522.103263308179,0.0821262744665614
433.144772785215,29,22,4,NA,NA,NA,C29H22O4,0,O4,433.144532735019,0.554203453974577
461.150594340161,29,22,4,2,NA,NA,C29H22O4N2,0,N2 O4,461.150680743879,-0.187365478099452
474.153824067466,29,22,4,2,NA,NA,C29H22O4N213C1,1,13C1 N2 O4,474.154035578949,-0.446081795515391
493.122423172588,29,22,4,2,1,NA,C29H22O4N2S1,0,N2 S1 O4,493.122751918279,-0.666660967449424
449.139135557738,29,22,5,NA,NA,NA,C29H22O5,0,O5,449.139447354589,-0.694209455851115
477.145765659373,29,22,5,2,NA,NA,C29H22O5N2,0,N2 O5,477.145595363449,0.356905577586768
509.117350529291,29,22,5,2,1,NA,C29H22O5N2S1,0,N2 S1 O5,509.117666537849,-0.620698472504748
541.0897810957,29,22,5,2,2,NA,C29H22O5N2S2,0,N2 S2 O5,541.089737712249,0.0801779214260247
535.125549958779,29,22,5,3,NA,1,C29H22O5N3P113C1,1,13C1 N3 P1 O5,535.125786201369,-0.441471138902106
481.111547962159,29,22,5,NA,1,NA,C29H22O5S1,0,S1 O5,481.111518528989,0.0611774371488587
465.134768430669,29,22,6,NA,NA,NA,C29H22O6,0,O6,465.134361974159,0.873847522612157
493.140895978769,29,22,6,2,NA,NA,C29H22O6N2,0,N2 O6,493.140509983019,0.782729754170278
506.143451608506,29,22,6,2,NA,NA,C29H22O6N213C1,1,13C1 N2 O6,506.143864818089,-0.816387616320837
525.112117311753,29,22,6,2,1,NA,C29H22O6N2S1,0,N2 S1 O6,525.112581157419,-0.88332613354658
557.084597493365,29,22,6,2,2,NA,C29H22O6N2S2,0,N2 S2 O6,557.084652331819,-0.0984382776968754
551.120606086371,29,22,6,3,NA,1,C29H22O6N3P113C1,1,13C1 N3 P1 O6,551.120700820939,-0.171894410007391
521.146347333425,29,22,6,4,NA,NA,C29H22O6N4,0,N4 O6,521.146657991879,-0.596105624133377
481.129194957667,29,22,7,NA,NA,NA,C29H22O7,0,O7,481.129276593729,-0.169675940195595
494.132300127947,29,22,7,NA,NA,NA,C29H22O713C1,1,13C1 O7,494.132631428799,-0.67046948672746
509.135231874021,29,22,7,2,NA,NA,C29H22O7N2,0,N2 O7,509.135424602589,-0.378540873204921
522.138345270815,29,22,7,2,NA,NA,C29H22O7N213C1,1,13C1 N2 O7,522.138779437659,-0.831516182200326
541.107007444939,29,22,7,2,1,NA,C29H22O7N2S1,0,N2 S1 O7,541.107495776989,-0.902467723816566
573.079265722055,29,22,7,2,2,NA,C29H22O7N2S2,0,N2 S2 O7,573.079566951389,-0.525632654098135
545.073323889495,29,22,7,NA,2,NA,C29H22O7S2,0,S2 O7,545.073418942529,-0.174385744533703
510.127806104015,29,22,8,NA,NA,NA,C29H22O813C1,1,13C1 O8,510.127546048369,0.509785538810292
525.130270908239,29,22,8,2,NA,NA,C29H22O8N2,0,N2 O8,525.130339222159,-0.130089454825331
557.102356319039,29,22,8,2,1,NA,C29H22O8N2S1,0,N2 S1 O8,557.102410396559,-0.0970692624317329
570.10686572728,29,22,8,3,NA,1,C29H22O8N3P1,0,N3 P1 O8,570.107175225009,-0.542876396577766
566.140036245653,29,22,8,4,NA,NA,C29H22O8N413C1,1,13C1 N4 O8,566.139842066089,0.34298869195055
561.068290061956,29,22,8,NA,2,NA,C29H22O8S2,0,S2 O8,561.068333562099,-0.0775309186136848
526.122391175441,29,22,9,NA,NA,NA,C29H22O913C1,1,13C1 O9,526.122460667939,-0.132084264718234
541.125112157428,29,22,9,2,NA,NA,C29H22O9N2,0,N2 O9,541.125253841729,-0.261832727805037
554.128862806497,29,22,9,2,NA,NA,C29H22O9N213C1,1,13C1 N2 O9,554.128608676799,0.458611400910039
557.128301443332,29,23,10,1,NA,NA,C29H23O10N113C1,1,13C1 N1 O10,557.128274324169,0.048676694962975
621.074063506,29,23,10,2,1,1,C29H23O10N2P1S1,0,N2 S1 P1 O10,621.073826666,0.381339456
561.095604446423,29,23,10,NA,NA,1,C29H23O10P1,0,P1 O10,561.095607483089,-0.00541202880348373
637.068799407,29,23,11,2,1,1,C29H23O11N2P1S1,0,N2 S1 P1 O11,637.068741286,0.091232145
625.075601151643,29,23,14,NA,NA,1,C29H23O14P1,0,P1 O14,625.075265961369,0.536239861381822
689.036655928334,29,23,16,NA,1,1,C29H23O16P1S1,0,S1 P1 O16,689.037166374909,-0.740811381386989
448.137730323633,29,23,2,1,1,NA,C29H23O2N1S1,0,N1 S1 O2,448.137673706939,0.126337723441617
460.166915242772,29,23,3,3,NA,NA,C29H23O3N3,0,N3 O3,460.166665160969,0.543459189173151
480.127098711591,29,23,4,1,1,NA,C29H23O4N1S1,0,N1 S1 O4,480.127502946079,-0.841931540637381
506.135584344278,29,23,4,2,NA,1,C29H23O4N2P113C1,1,13C1 N2 P1 O4,506.135622609599,-0.0756029005992815
525.104461826,29,23,4,2,1,1,C29H23O4N2P1S1,0,N2 S1 P1 O4,525.104338949,0.234004904
476.161147410988,29,23,4,3,NA,NA,C29H23O4N3,0,N3 O4,476.161579780539,-0.908031159485071
497.098154202702,29,23,4,NA,1,1,C29H23O4P1S1,0,S1 P1 O4,497.098190940069,-0.0739036431996902
510.101689851942,29,23,4,NA,1,1,C29H23O4P1S113C1,1,13C1 S1 P1 O4,510.101545775139,0.282447296940145
496.12222197954,29,23,5,1,1,NA,C29H23O5N1S1,0,N1 S1 O5,496.122417565649,-0.39422953380023
509.126756627985,29,23,5,2,NA,1,C29H23O5N2P1,0,N2 P1 O5,509.127182394099,-0.836266711312784
541.099018793,29,23,5,2,1,1,C29H23O5N2P1S1,0,N2 S1 P1 O5,541.099253568,-0.433885852
513.093339470601,29,23,5,NA,1,1,C29H23O5P1S1,0,S1 P1 O5,513.093105559639,0.455884048588406
526.096810119893,29,23,5,NA,1,1,C29H23O5P1S113C1,1,13C1 S1 P1 O5,526.096460394709,0.664754870026115
525.122429487384,29,23,6,2,NA,1,C29H23O6N2P1,0,N2 P1 O6,525.122097013669,0.633136020577374
557.094164904,29,23,6,2,1,1,C29H23O6N2P1S1,0,N2 S1 P1 O6,557.094168188,-0.005895044
521.154545870932,29,23,6,3,NA,NA,C29H23O6N313C1,1,13C1 N3 O6,521.154763854749,-0.418270794967851
529.087614327113,29,23,6,NA,1,1,C29H23O6P1S1,0,S1 P1 O6,529.088020179209,-0.767078597535305
573.089103805,29,23,7,2,1,1,C29H23O7N2P1S1,0,N2 S1 P1 O7,573.089082808,0.036638187
537.149579321935,29,23,7,3,NA,NA,C29H23O7N313C1,1,13C1 N3 O7,537.149678474319,-0.184589859876029
556.118390906464,29,23,7,3,1,NA,C29H23O7N3S1,0,N3 S1 O7,556.118394813649,-0.00702581553894912
526.114131146481,29,23,7,NA,NA,1,C29H23O7P113C1,1,13C1 P1 O7,526.114218459449,-0.165958199213047
545.082569428389,29,23,7,NA,1,1,C29H23O7P1S1,0,S1 P1 O7,545.082934798779,-0.670302381930347
589.084003705,29,23,8,2,1,1,C29H23O8N2P1S1,0,N2 S1 P1 O8,589.083997427,0.010657247
529.105622969903,29,23,8,NA,NA,1,C29H23O8P1,0,P1 O8,529.105778243949,-0.293465036034578
593.050363244313,29,23,8,NA,2,1,C29H23O8P1S2,0,S2 P1 O8,593.049920592749,0.746398488246822
605.079166606,29,23,9,2,1,1,C29H23O9N2P1S1,0,N2 S1 P1 O9,605.078912047,0.420703612
577.0731495905,29,23,9,NA,1,1,C29H23O9P1S1,0,S1 P1 O9,577.072764037919,0.668117792229839
387.175720118441,29,24,1,NA,NA,NA,C29H24O1,0,O1,387.175438940769,0.726228069651659
559.136019820821,29,24,10,2,NA,NA,C29H24O10N2,0,N2 O10,559.135818525759,0.360011029651893
587.14249004902,29,24,10,4,NA,NA,C29H24O10N4,0,N4 O10,587.141966534619,0.891631719591942
588.134261978201,29,24,11,2,NA,NA,C29H24O11N213C1,1,13C1 N2 O11,588.134087980399,0.295847164409371
607.102714759502,29,24,11,2,1,NA,C29H24O11N2S1,0,N2 S1 O11,607.102804319729,-0.147520693816336
619.13208957817,29,24,12,4,NA,NA,C29H24O12N4,0,N4 O12,619.131795773759,0.474542598302
579.114380194658,29,24,13,NA,NA,NA,C29H24O13,0,O13,579.114414375609,-0.0590227950469176
639.092360911627,29,24,13,2,1,NA,C29H24O13N2S1,0,N2 S1 O13,639.092633558869,-0.42661615552722
661.057715308336,29,24,13,NA,2,NA,C29H24O13S218O1,1,S2 O13 18O1,661.057716337269,-0.00155649488870034
595.108934601178,29,24,14,NA,NA,NA,C29H24O14,0,O14,595.109328995179,-0.66272528797069
655.087125232663,29,24,14,2,1,NA,C29H24O14N2S1,0,N2 S1 O14,655.087548178439,-0.645632446572344
660.052476175246,29,24,14,NA,1,NA,C29H24O14S133S1,1,S1 33S1 O14,660.052859079379,-0.580111316016203
661.049826494346,29,24,14,NA,1,NA,C29H24O14S134S1,1,S1 34S1 O14,661.049267173579,0.84611056227265
659.053550434488,29,24,14,NA,2,NA,C29H24O14S2,0,S2 O14,659.053471343979,0.120006209684322
611.104131427667,29,24,15,NA,NA,NA,C29H24O15,0,O15,611.104243614749,-0.183580924455663
639.110226537593,29,24,15,2,NA,NA,C29H24O15N2,0,N2 O15,639.110391623609,-0.258305948933667
655.105700018004,29,24,16,2,NA,NA,C29H24O16N2,0,N2 O16,655.105306243179,0.601086300809081
659.071389850803,29,24,16,NA,1,NA,C29H24O16S1,0,S1 O16,659.071229408719,0.24343663815699
447.153343924932,29,24,1,2,1,NA,C29H24O1N2S1,0,N2 S1 O1,447.153658124029,-0.702664713785773
460.15656702315,29,24,1,2,1,NA,C29H24O1N2S113C1,1,13C1 N2 S1 O1,460.157012959099,-0.969095193408187
443.187901115037,29,24,1,4,NA,NA,C29H24O1N4,0,N4 O1,443.187734958489,0.374912334139809
419.147486066602,29,24,1,NA,1,NA,C29H24O1S1,0,S1 O1,419.147510115169,-0.0573749500777505
403.170726156212,29,24,2,NA,NA,NA,C29H24O2,0,O2,403.170353560339,0.924164859516475
495.120425966634,29,24,2,2,2,NA,C29H24O2N2S2,0,N2 S2 O2,495.120643917999,-0.440198499690161
508.123611835201,29,24,2,2,2,NA,C29H24O2N2S213C1,1,13C1 N2 S2 O2,508.123998753069,-0.761463479537572
419.165390881342,29,24,3,NA,NA,NA,C29H24O3,0,O3,419.165268179909,0.292728053077382
447.171209987398,29,24,3,2,NA,NA,C29H24O3N2,0,N2 O3,447.171416188769,-0.461123773839316
460.174647061762,29,24,3,2,NA,NA,C29H24O3N213C1,1,13C1 N2 O3,460.174771023839,-0.269380429229528
511.115211323281,29,24,3,2,2,NA,C29H24O3N2S2,0,N2 S2 O3,511.115558537569,-0.679326391706642
451.136938276856,29,24,3,NA,1,NA,C29H24O3S1,0,S1 O3,451.137339354309,-0.88903626099628
435.160514889056,29,24,4,NA,NA,NA,C29H24O4,0,O4,435.160182799479,0.763143297601748
480.13705081987,29,24,4,1,NA,1,C29H24O4N1P1,0,N1 P1 O4,480.137018802329,0.0666841743243742
512.108781908,29,24,4,1,1,1,C29H24O4N1P1S1,0,N1 S1 P1 O4,512.109089977,-0.601567961
463.166399212237,29,24,4,2,NA,NA,C29H24O4N2,0,N2 O4,463.166330808339,0.147687543100838
476.169734033363,29,24,4,2,NA,NA,C29H24O4N213C1,1,13C1 N2 O4,476.169685643409,0.101623340594724
495.138142167419,29,24,4,2,1,NA,C29H24O4N2S1,0,N2 S1 O4,495.138401982739,-0.524732719136011
527.110456968585,29,24,4,2,2,NA,C29H24O4N2S2,0,N2 S2 O4,527.110473157139,-0.0307118801410446
521.146498226284,29,24,4,3,NA,1,C29H24O4N3P113C1,1,13C1 N3 P1 O4,521.146521646259,-0.044939329737269
467.132213889976,29,24,4,NA,1,NA,C29H24O4S1,0,S1 O4,467.132253973879,-0.0858084671312859
479.161454626262,29,24,5,2,NA,NA,C29H24O5N2,0,N2 O5,479.161245427909,0.436592805487782
492.16450935435,29,24,5,2,NA,NA,C29H24O5N213C1,1,13C1 N2 O5,492.164600262979,-0.184711840507432
511.13291133367,29,24,5,2,1,NA,C29H24O5N2S1,0,N2 S1 O5,511.133316602309,-0.792882454944969
543.105376058364,29,24,5,2,2,NA,C29H24O5N2S2,0,N2 S2 O5,543.105387776709,-0.0215765574134409
467.150085551832,29,24,6,NA,NA,NA,C29H24O6,0,O6,467.150012038619,0.157365322924648
480.153760408742,29,24,6,NA,NA,NA,C29H24O613C1,1,13C1 O6,480.153366873689,0.819602818394541
559.100152184848,29,24,6,2,2,NA,C29H24O6N2S2,0,N2 S2 O6,559.100302396279,-0.26866633871427
540.132801947302,29,24,6,3,NA,1,C29H24O6N3P1,0,N3 P1 O6,540.132996050329,-0.359361542499026
483.144865572788,29,24,7,NA,NA,NA,C29H24O7,0,O7,483.144926658189,-0.126432872449702
496.148109093569,29,24,7,NA,NA,NA,C29H24O713C1,1,13C1 O7,496.148281493259,-0.347476140965836
511.150717358194,29,24,7,2,NA,NA,C29H24O7N2,0,N2 O7,511.151074667049,-0.699027884872802
524.153966666388,29,24,7,2,NA,NA,C29H24O7N213C1,1,13C1 N2 O7,524.154429502119,-0.883014059639802
556.127464421911,29,24,7,3,NA,1,C29H24O7N3P1,0,N3 P1 O7,556.127910669899,-0.802419694289874
539.157752748821,29,24,7,4,NA,NA,C29H24O7N4,0,N4 O7,539.157222675909,0.983150905353252
499.140145696367,29,24,8,NA,NA,NA,C29H24O8,0,O8,499.139841277759,0.609886414656865
512.14335611476,29,24,8,NA,NA,NA,C29H24O813C1,1,13C1 O8,512.143196112829,0.312416394272306
527.145744284946,29,24,8,2,NA,NA,C29H24O8N2,0,N2 O8,527.145989286619,-0.464770060233797
591.090040794412,29,24,8,2,2,NA,C29H24O8N2S2,0,N2 S2 O8,591.090131635419,-0.153683849631132
572.122496641836,29,24,8,3,NA,1,C29H24O8N3P1,0,N3 P1 O8,572.122825289469,-0.574435450023488
555.152210850556,29,24,8,4,NA,NA,C29H24O8N4,0,N4 O8,555.152137295479,0.132495350161825
543.1408615529,29,24,9,2,NA,NA,C29H24O9N2,0,N2 O9,543.140903906189,-0.0779784565194771
575.11303246174,29,24,9,2,1,NA,C29H24O9N2S1,0,N2 S1 O9,575.112975080589,0.0997737029233966
559.143755023085,29,25,10,1,NA,NA,C29H25O10N113C1,1,13C1 N1 O10,559.143924388629,-0.302901518978496
623.089644982,29,25,10,2,1,1,C29H25O10N2P1S1,0,N2 S1 P1 O10,623.089476731,0.270026717
639.084191883,29,25,11,2,1,1,C29H25O11N2P1S1,0,N2 S1 P1 O11,639.08439135,-0.312115052
579.106095860429,29,25,11,NA,NA,1,C29H25O11P1,0,P1 O11,579.106172167119,-0.131766321299108
661.049263004555,29,25,11,NA,2,1,C29H25O11P1S218O1,1,S2 P1 O11 18O1,661.049474128779,-0.319377341423914
595.10111277171,29,25,12,NA,NA,1,C29H25O12P1,0,P1 O12,595.101086786689,0.0436648864022999
660.044215582516,29,25,12,NA,1,1,C29H25O12P1S133S1,1,S1 33S1 P1 O12,660.044616870889,-0.607971586916647
659.045075796909,29,25,12,NA,2,1,C29H25O12P1S2,0,S2 P1 O12,659.045229135489,-0.232667763974685
671.073851724,29,25,13,2,1,1,C29H25O13N2P1S1,0,N2 S1 P1 O13,671.07422059,-0.549663848
611.095842601854,29,25,13,NA,NA,1,C29H25O13P1,0,P1 O13,611.096001406259,-0.259868178922461
655.097031721685,29,25,14,2,NA,1,C29H25O14N2P1,0,N2 P1 O14,655.097064034689,-0.0493255208412198
659.062982201661,29,25,14,NA,1,1,C29H25O14P1S1,0,S1 P1 O14,659.062987200229,-0.00758435601165109
691.034750259318,29,25,14,NA,2,1,C29H25O14P1S2,0,S2 P1 O14,691.035058374629,-0.445875078954972
671.092002937891,29,25,15,2,NA,1,C29H25O15N2P1,0,N2 P1 O15,671.091978654259,0.0361852516306718
735.053897183582,29,25,17,2,1,1,C29H25O17N2P1S1,0,N2 S1 P1 O17,735.053879067799,0.024645517569712
430.192078995745,29,25,1,3,NA,NA,C29H25O1N3,0,N3 O1,430.192485986289,-0.946066138384766
462.164324353821,29,25,1,3,1,NA,C29H25O1N3S1,0,N3 S1 O1,462.164557160689,-0.503731548993943
815.028437377942,29,25,22,2,1,1,C29H25O22N2P1S1,0,N2 S1 P1 O22,815.028452165649,-0.0181437928637341
815.045933964801,29,25,24,2,NA,1,C29H25O24N2P1,0,N2 P1 O24,815.046210230389,-0.338956962724265
450.153270411775,29,25,2,1,1,NA,C29H25O2N1S1,0,N1 S1 O2,450.153323771399,-0.118536555685981
466.147923532859,29,25,3,1,1,NA,C29H25O3N1S1,0,N1 S1 O3,466.148238390969,-0.675446315690577
498.120225472224,29,25,3,1,2,NA,C29H25O3N1S2,0,N1 S2 O3,498.120309565369,-0.168820951927308
527.118396526035,29,25,4,1,2,NA,C29H25O4N1S213C1,1,13C1 N1 S2 O4,527.118579020009,-0.346210476512387
495.147516334164,29,25,4,2,NA,1,C29H25O4N2P1,0,N2 P1 O4,495.147917838989,-0.810878548437004
527.119801682,29,25,4,2,1,1,C29H25O4N2P1S1,0,N2 S1 P1 O4,527.119989013,-0.355387539
499.113834598229,29,25,4,NA,1,1,C29H25O4P1S1,0,S1 P1 O4,499.113841004529,-0.0128353492917713
498.137757375182,29,25,5,1,1,NA,C29H25O5N1S1,0,N1 S1 O5,498.138067630109,-0.622829185987861
511.14238802355,29,25,5,2,NA,1,C29H25O5N2P1,0,N2 P1 O5,511.142832458559,-0.869492792303071
543.114907232,29,25,5,2,1,1,C29H25O5N2P1S1,0,N2 S1 P1 O5,543.114903633,0.006627528
526.143982547476,29,25,5,3,1,NA,C29H25O5N3S1,0,N3 S1 O5,526.144215638969,-0.443018256107505
515.108892866229,29,25,5,NA,1,1,C29H25O5P1S1,0,S1 P1 O5,515.108755624099,0.266433309155373
528.111708081201,29,25,5,NA,1,1,C29H25O5P1S113C1,1,13C1 S1 P1 O5,528.112110459169,-0.76191770727427
482.160847397715,29,25,6,1,NA,NA,C29H25O6N1,0,N1 O6,482.160911075279,-0.132067039582854
540.141098931846,29,25,6,2,NA,1,C29H25O6N2P113C1,1,13C1 N2 P1 O6,540.141101913199,-0.0055195811094457
559.109622379,29,25,6,2,1,1,C29H25O6N2P1S1,0,N2 S1 P1 O6,559.109818253,-0.350330371
531.10398880781,29,25,6,NA,1,1,C29H25O6P1S1,0,S1 P1 O6,531.103670243669,0.599815363503954
563.075345766405,29,25,6,NA,2,1,C29H25O6P1S2,0,S2 P1 O6,563.075741418069,-0.70266153280938
530.127952855359,29,25,7,1,1,NA,C29H25O7N1S1,0,N1 S1 O7,530.127896869249,0.105608685186819
575.104516335,29,25,7,2,1,1,C29H25O7N2P1S1,0,N2 S1 P1 O7,575.104732872,-0.37651847
547.098752430998,29,25,7,NA,1,1,C29H25O7P1S1,0,S1 P1 O7,547.098584863239,0.306284395352354
579.07031563164,29,25,7,NA,2,1,C29H25O7P1S2,0,S2 P1 O7,579.070656037639,-0.587848814782428
527.15444164242,29,25,8,1,NA,NA,C29H25O8N113C1,1,13C1 N1 O8,527.154095149489,0.657289650442715
559.125868740361,29,25,8,1,1,NA,C29H25O8N1S113C1,1,13C1 N1 S1 O8,559.126166323889,-0.532229657259843
591.099790193,29,25,8,2,1,1,C29H25O8N2P1S1,0,N2 S1 P1 O8,591.099647492,0.241417277
563.093550054179,29,25,8,NA,1,1,C29H25O8P1S1,0,S1 P1 O8,563.093499482809,0.0898098986848367
543.148898358213,29,25,9,1,NA,NA,C29H25O9N113C1,1,13C1 N1 O9,543.149009769059,-0.205120223596078
607.094713081,29,25,9,2,1,1,C29H25O9N2P1S1,0,N2 S1 P1 O9,607.094562111,0.248675858
547.116269093441,29,25,9,NA,NA,1,C29H25O9P1,0,P1 O9,547.116342927979,-0.134952171238013
