Calibrated_Mass,HJW_01_SIR-1,HJW_01_SIR-2,HJW_01_SIR-3,HJW_02_SIR-1,HJW_02_SIR-2,HJW_02_SIR-3,HJW_03_SIR-1,HJW_03_SIR-2,HJW_03_SIR-3,HJW_04_SIR-1,HJW_04_SIR-2,HJW_04_SIR-3,HJW_05_SIR-1,HJW_05_SIR-2,HJW_05_SIR-3,HJW_06_SIR-1,HJW_06_SIR-2,HJW_06_SIR-3,HJW_07_SIR-1,HJW_07_SIR-2,HJW_07_SIR-3,HJW_08_SIR-1,HJW_08_SIR-2,HJW_08_SIR-3,HJW_09_SIR-1,HJW_09_SIR-2,HJW_09_SIR-3,HJW_10_SIR-1,HJW_10_SIR-2,HJW_10_SIR-3,HJW_11_SIR-1,HJW_11_SIR-2,HJW_11_SIR-3,HJW_12_SIR-1,HJW_12_SIR-2,HJW_12_SIR-3,HJW_13_SIR-1,HJW_13_SIR-2,HJW_13_SIR-3,HJW_14_SIR-1,HJW_14_SIR-2,HJW_14_SIR-3,HJW_15_SIR-1,HJW_15_SIR-2,HJW_15_SIR-3,HJW_16_SIR-1,HJW_16_SIR-2,HJW_16_SIR-3,HJW_17_SIR-1,HJW_17_SIR-2,HJW_17_SIR-3,HJW_18_SIR-1,HJW_18_SIR-2,HJW_18_SIR-3,HJW_19_SIR-1,HJW_19_SIR-2,HJW_19_SIR-3,HJW_20_SIR-1,HJW_20_SIR-2,HJW_20_SIR-3,HJW_21_SIR-1,HJW_21_SIR-2,HJW_21_SIR-3,HJW_22_SIR-1,HJW_22_SIR-2,HJW_22_SIR-3,HJW_23_SIR-1,HJW_23_SIR-2,HJW_23_SIR-3,HJW_24_SIR-1,HJW_24_SIR-2,HJW_24_SIR-3,HJW_25_SIR-1,HJW_25_SIR-2,HJW_25_SIR-3,HJW_26_SIR-1,HJW_26_SIR-2,HJW_26_SIR-3,HJW_28_SIR-1,HJW_28_SIR-2,HJW_28_SIR-3,HJW_29_SIR-1,HJW_29_SIR-2,HJW_29_SIR-3,HJW_30_SIR-1,HJW_30_SIR-2,HJW_30_SIR-3,HJW_31_SIR-1,HJW_31_SIR-2,HJW_31_SIR-3,HJW_32_SIR-1,HJW_32_SIR-2,HJW_32_SIR-3,HJW_33_SIR-1,HJW_33_SIR-2,HJW_33_SIR-3,HJW_34_SIR-1,HJW_34_SIR-2,HJW_35_SIR-1,HJW_35_SIR-2,HJW_35_SIR-3,HJW_36_SIR-1,HJW_36_SIR-2,HJW_36_SIR-3,HJW_37_SIR-1,HJW_37_SIR-2,HJW_37_SIR-3,HJW_38_SIR-1,HJW_38_SIR-2,HJW_38_SIR-3,HJW_39_SIR-1,HJW_39_SIR-2,HJW_39_SIR-3,HJW_40_SIR-1,HJW_40_SIR-2,HJW_40_SIR-3,HJW_41_SIR-1,HJW_41_SIR-2,HJW_41_SIR-3,HJW_42_SIR-1,HJW_42_SIR-2,HJW_42_SIR-3,HJW_43_SIR-1,HJW_43_SIR-3,HJW_44_SIR-1,HJW_44_SIR-2,HJW_44_SIR-3,HJW_45_SIR-1,HJW_45_SIR-2,HJW_45_SIR-3,HJW_46_SIR-1,HJW_46_SIR-2,HJW_46_SIR-3,HJW_47_SIR-1,HJW_47_SIR-2,HJW_47_SIR-3,HJW_48_SIR-1,HJW_48_SIR-2,HJW_48_SIR-3
227.020453436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.066335667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598882.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.016669728,0,0,0,0,0,0,0,0,721822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251.07856998,0,0,0,0,0,0,0,1056600.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1311785.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582668.6,0,1245459,0,0,0,0,0,0,0,0,0,0,909795.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570622.4,0,0,0,0,569508.9,0,0,0,0,0,0,0,0,0,1460891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430955.7,0
211.061184672,0,0,0,0,597362.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640096.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.067386262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048312.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087767.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.07353355,0,526231.9,0,0,669798.5,0,0,857759.3,0,0,0,574600.2,0,642431.5,0,0,0,0,662854.2,655864.2,0,886548.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540887.9,0,0,0,0,0,628902.1,0,0,0,0,0,0,0,0,0,0,0,639691.3,0,716108.5,0,0,0,0,0,0,0,930342.4,0,1258953,0,0,0,0,0,0,0,0,0,0,621594.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024322.8,0,0,0,0,676642.8,0,0,0,0,0,543152.5,0,0,0,947664.4,0,0,0,0,0,0,704396.4,0,0,0,0,0,0,0,0,0,861561.2,0,678365.2,654853,0,0,0,0,0,0,0,665400.3
243.033292449,0,0,0,0,0,874532.6,0,858262.3,0,0,0,0,0,0,0,0,0,0,1025250.7,857366.8,613889.7,845056.8,739203.8,0,0,0,0,0,1239598.8,1204566,0,633588.7,0,0,958452.6,0,0,0,830749.8,0,0,0,0,0,0,0,995944.4,0,0,0,0,0,664143.1,0,1331921.6,0,3962062.5,0,0,661294.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601854.8,1168129.8,1415930.5,3862087,0,4554233.5,1484796.6,875456.6,0,1331671.5,0,0,0,0,0,0,584978.6,674204.5,0,0,543035.8,913898.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336965.4,1156469.8,0,0,0,0,0,0,0,0,0,0,1899951.5,521518.6,0,0,0,0,0,0,0,0
227.056066691,0,0,690411.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503654.4,0,0,0,507241.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549459.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740361.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.032802701,0,0,0,0,0,0,0,0,3354382.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.062444269,3020989.3,3009743.3,4789727,0,91710776,66250064,2776397.8,94316064,0,1383074.3,3438483.8,5625229,6495640.5,40113504,4122185.3,0,0,0,8128670.5,7054908.5,7843642.5,65025804,17035100,0,3422991.3,0,3074512.3,0,0,16625939,0,552731.1,0,1418583,6913485.5,0,0,4034585.3,4434854,4626914.5,1975155.5,6484325,0,0,2261747.5,34568124,9547738,0,0,0,10864846,0,10664957,0,0,0,31698200,18715788,5184808.5,82462360,0,0,8669272,10775354,4671904,1469542.4,0,20663326,902839,16940558,0,0,0,0,0,14104171,6148417,0,7660943,0,98683120,8920838,6799285,0,0,0,0,0,3061085.5,3262558.3,0,1734242.1,1069814.6,10326378,0,13864084,11253235,6183155,3166297.8,0,50214340,0,0,0,0,23158012,6621784,14922809,16020400,0,60077848,6897354,4834906.5,28165600,3340898.3,5758259.5,0,25787472,22582056,93907144,3455675,0,0,0,1695166.6,0,0,0,7929624.5,12382162,35865580,0,27817494,0,12681403,0,0,2593790,3305984.3
287.034503033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598763.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.068391933,0,0,0,0,684347.1,0,0,764486.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840504.2,0,1132000.3,0,0,0,0,0,0,1316846.9,0,0,0,0,0,0,0,705476.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613257.8,0,0,0,0,0,0,0,0,0,0,577516.3,0,757577.6,0,0,0,0,562368.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545223.3,0,0,0,0,0,0,0,0,0,0,0,710603.5,888442.8,0,0,0,0,0,0,0,0
243.051143464,686435.1,0,572325.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747694.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.029220557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742502.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306.995217967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394206.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078742.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340589.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259.045823611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.994605594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947548.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.018087772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194.082255852,0,0,0,0,1530395.6,538375.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969667.5,0,0,0,585618.4,0,635395.9,0,0,0,0,0,0,0,0,0,1691070.9,576916.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492835.2,0,0,0,0,0,0,955537.1,868663.5,0,0,0,0,0,0,0,0,0,921085.1,593313.6,0,1196861.5,0,0,543142.3,0,0,0,0,0,0,0,0,0,0,1264949.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509902.6,0,561834.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.053915942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808415.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226.072296206,0,520578.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.049057989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611285.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319.033966376,0,0,0,0,0,0,0,0,1300300.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685205.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777615.4,0,0,0,0,0,1271438.1,771672.3,875829.5,0,0,0,0,1853822,0,0,0,0,0,0,0,0,0,0,0,927244.3,0,0,0,785310.9,0,0,970212.1,1110880.3,0,0,609350.6,0,0,0,0,0,0,1403613.8,0,889846.1,588334.7,590000.2,0,0,0,0,0,0,0,0,0,0,1175786.4,0,846044.8,0,0,633072,0,0,733962.6,0,0,0,0,0,0,0,692948.1,0,0,0,0,0,0,0,0,0,1025481.9,1199436.4,0,0,0,0,0,0,903345,613090,0,606485.4,0,0
241.047268848,0,0,0,0,0,0,0,0,15850218,0,0,0,0,0,1473345.3,0,0,1137937.6,0,0,0,0,0,866213.5,0,0,0,927281.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013533.6,0,0,0,0,2112279.8,1285433.5,0,0,0,2287342.3,4448696.5,0,0,0,0,0,0,618065.4,0,0,0,0,7118561,0,0,0,6371689.5,0,0,2182844.3,0,0,0,0,0,0,638393.5,0,0,7640144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982880.1,0,1740219.1,8695398,0,0,0,0,0,0,0,0,0,0,0,3058466.8,0,0,0,0,786621.4,0,0,0,8793310,0,0,0,0,0,32147506,0,0,0,0,978807.4,0,0
257.042272655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252546.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594134.6,0,0,0,0,0,982285.7,1002686.7,0,0,0,0,0,0
181.087065029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496986.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.081902194,0,0,617566,0,982528.3,0,0,0,0,0,0,0,0,731733.7,0,0,0,0,0,0,0,705002.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067724.6,0,0,0,0,0,0,0,0,0,0,0,0,533038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177031,0,0,506143.3,0,0,0,0,0,1145064.3,0,0,0,0,0,0,0,0,0,0,0,548655.3,0,0,0,0,0,0,0
225.088304227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508767.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.048855815,857705.9,1009597.6,597928.7,0,1631754.9,1343534.4,0,1148587.1,0,0,0,682160.8,653313.9,1533617.9,0,0,0,0,1172702.5,827287.2,800026.6,1086931.9,1314229.6,0,679114.2,0,865549.8,0,679541.6,0,0,1253114.4,0,0,942258.8,0,0,1696828.3,992089.1,757078.9,0,0,0,0,0,0,600417.4,0,0,0,788964.4,0,0,0,659437.1,0,1467990.4,0,574375.7,1394756.9,0,0,740858.6,0,1954380.3,1367884.8,0,1217184.9,0,661865.2,0,0,0,0,0,1009412.7,560072.6,0,1246991.8,0,2789467.5,885126.2,610623.6,0,534065.4,0,0,0,0,0,0,934572.6,730769.4,808710.2,0,1011780.4,0,0,0,0,847019.4,0,0,0,0,0,0,0,0,706667.2,1972901.9,553046.8,0,971821.6,1225006.8,0,0,898186.1,843510.1,1116202.3,0,0,0,0,0,0,0,0,0,1180270.1,583537.9,0,0,0,0,0,0,0,809460.8
337.992627229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2035686.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.077675467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659572.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245.06684027,1517484.9,0,1635947.5,0,0,716849.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667673.3,0,0,671751.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552318.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242073.4,0,0,0,0,0,653581,514489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.061787669,729919.1,0,914374.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685032.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369.982208717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728323.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.03364574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873720.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.056469402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579134.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337.034878688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762643.1,0,0,0,0,0,0,0
333.068704807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644731.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
