Calibrated_Mass,C,H,O,N,S,P,Is_Isotopologue,Heteroatom_Class,Calculated_Mass,Error_ppm,MolForm,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd
573.209278519,28,34,11,2,0,0,0,N2 O11,573.208983468,0.514736098,C28H34O11N2,0,0.268292683,13,2,0,66.407142857,572.569227918,0.430772082,-0.214285714,0.392857143,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,66.407142857,-139.069765827,0.040043065,0.034964436,1859.4,-3893.953443152
637.152752502,28,34,11,2,2,0,0,N2 S2 O11,637.153125816,-0.585910176,C28H34O11N2S2,0,0.189189189,13,2,-2,62.335714286,636.441302046,0.558697954,-0.071428571,0.392857143,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,62.335714286,-140.287348444,0.041121103,0.034643033,1745.4,-3928.045756442
601.214913007,28,34,11,4,0,0,0,N4 O11,601.215131476,-0.363380514,C28H34O11N4,0,0.243243243,14,3,-1,60.3,600.543591064,0.456408936,0,0.392857143,1.214285714,0.142857143,0,-9999,Lignin,Lignin,Protein,60.3,-133.761524868,0.041320102,0.03661579,1688.4,-3745.32269631
561.197518238,28,34,12,0,0,0,0,O12,561.197750078,-0.413117814,C28H34O12,0,0.272727273,12,0,0,70.478571429,560.570880075,0.429119925,-0.357142857,0.428571429,1.214285714,0,0,-9999,Lignin,Lignin,Other,70.478571429,-143.559875117,0.035318696,0.031953993,1973.4,-4019.676503283
589.203797067,28,34,12,2,0,0,0,N2 O12,589.203898087,-0.171452625,C28H34O12N2,0,0.25,13,1,-1,64.371428571,588.545886843,0.454113157,-0.142857143,0.428571429,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,64.371428571,-138.251634159,0.040913298,0.035491107,1802.4,-3871.045756442
653.147999318,28,34,12,2,2,0,0,N2 S2 O12,653.148040436,-0.062952988,C28H34O12N2S2,0,0.166666667,13,1,-3,60.3,652.418688427,0.581311573,0,0.428571429,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,60.3,-139.469216776,0.041320102,0.035007594,1688.4,-3905.138069731
625.141987953,28,34,12,0,2,0,0,S2 O12,625.141892427,0.152807151,C28H34O12S2,0,0.2,12,0,-2,66.407142857,624.443948825,0.556051175,-0.214285714,0.428571429,1.214285714,0,0,-9999,Lignin,Lignin,Other,66.407142857,-144.777457735,0.040043065,0.033408106,1859.4,-4053.768816573
577.192449746,28,34,13,0,0,0,0,O13,577.192664698,-0.372409703,C28H34O13,0,0.255813953,12,-1,-1,68.442857143,576.5479515,0.4520485,-0.285714286,0.464285714,1.214285714,0,0,-9999,Lignin,Lignin,Other,68.442857143,-142.741743449,0.036612617,0.032869479,1916.4,-3996.768816573
605.199157583,28,34,13,2,0,0,0,N2 O13,605.198812707,0.569855764,C28H34O13N2,0,0.230769231,13,0,-2,62.335714286,604.523386797,0.476613203,-0.071428571,0.464285714,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,62.335714286,-137.43350249,0.041121103,0.035337095,1745.4,-3848.138069731
669.14339051,28,34,13,2,2,0,0,N2 S2 O13,669.142955056,0.650764773,C28H34O13N2S2,0,0.142857143,13,0,-4,58.264285714,668.396219023,0.603780977,0.071428571,0.464285714,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,58.264285714,-138.651085108,0.041509029,0.035377904,1631.4,-3882.230383021
593.187542215,28,34,14,0,0,0,0,O14,593.187579317,-0.062546851,C28H34O14,0,0.238095238,12,-2,-2,66.407142857,592.525183707,0.474816293,-0.214285714,0.5,1.214285714,0,0,-9999,Lignin,Lignin,Other,66.407142857,-141.923611781,0.040043065,0.033810076,1859.4,-3973.861129862
621.193591672,28,34,14,2,0,0,0,N2 O14,621.193727326,-0.218377624,C28H34O14N2,0,0.210526316,13,-1,-3,60.3,620.499961358,0.500038642,0,0.5,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,60.3,-136.615370822,0.041320102,0.035450026,1688.4,-3825.230383021
653.166240975,28,34,14,2,1,0,0,N2 S1 O14,653.165798501,0.677430211,C28H34O14N2S,0,0.166666667,13,-1,-4,58.264285714,652.436909715,0.563090285,0.071428571,0.5,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,58.264285714,-137.224162131,0.041509029,0.035604904,1631.4,-3842.276539665
685.138163989,28,34,14,2,2,0,0,N2 S2 O14,685.137869675,0.429568981,C28H34O14N2S2,0,0.117647059,13,-1,-5,56.228571429,684.373132594,0.626867406,0.142857143,0.5,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,56.228571429,-137.83295344,0.041686471,0.035753946,1574.4,-3859.32269631
609.182268342,28,34,15,0,0,0,0,O15,609.182493937,-0.37032367,C28H34O15,0,0.219512195,12,-3,-3,64.371428571,608.502049979,0.497950021,-0.142857143,0.535714286,1.214285714,0,0,-9999,Lignin,Lignin,Other,64.371428571,-141.105480113,0.040913298,0.034284221,1802.4,-3950.953443152
701.132854166,28,34,15,2,2,0,0,N2 S2 O15,701.132784295,0.09965509,C28H34O15N2S2,0,0.090909091,13,-2,-6,54.192857143,700.349962958,0.650037042,0.214285714,0.535714286,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,54.192857143,-137.014821771,0.041850851,0.036135678,1517.4,-3836.4150096
625.177326652,28,34,16,0,0,0,0,O16,625.177408557,-0.131010614,C28H34O16,0,0.2,12,-4,-4,62.335714286,624.479248064,0.520751936,-0.071428571,0.571428571,1.214285714,0,0,-9999,Lignin,Lignin,Other,62.335714286,-140.287348444,0.041121103,0.034643033,1745.4,-3928.045756442
653.183396029,28,34,16,2,0,0,0,N2 O16,653.183556565,-0.24577606,C28H34O16N2,0,0.166666667,13,-3,-5,56.228571429,652.454045613,0.545954387,0.142857143,0.571428571,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,56.228571429,-134.979107486,0.041686471,0.036222904,1574.4,-3779.4150096
685.15537282,28,34,16,2,1,0,0,N2 S1 O16,685.15562774,-0.372061379,C28H34O16N2S,0,0.117647059,13,-3,-6,54.192857143,684.39032221,0.60967779,0.214285714,0.571428571,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,54.192857143,-135.587898794,0.041850851,0.036376473,1517.4,-3796.461166245
717.12800346,28,34,16,2,2,0,0,N2 S2 O16,717.127698914,0.424674332,C28H34O16N2S2,0,0.0625,13,-3,-7,52.157142857,716.327251925,0.672748075,0.285714286,0.571428571,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,52.157142857,-136.196690103,0.042000409,0.036523036,1460.4,-3813.507322889
657.150044912,28,34,16,0,1,0,0,S1 O16,657.149479731,0.860049241,C28H34O16S,0,0.157894737,12,-4,-5,60.3,656.416265301,0.583734699,0,0.571428571,1.214285714,0,0,-9999,Lignin,Lignin,Other,60.3,-140.896139753,0.041320102,0.034788384,1688.4,-3945.091913086
669.178865095,28,34,17,2,0,0,0,N2 O17,669.178471185,0.588647686,C28H34O17N2,0,0.142857143,13,-4,-6,54.192857143,668.431653996,0.568346004,0.214285714,0.607142857,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,54.192857143,-134.160975817,0.041850851,0.036618803,1517.4,-3756.507322889
701.150234761,28,34,17,2,1,0,0,N2 S1 O17,701.150542359,-0.438704785,C28H34O17N2S,0,0.090909091,13,-4,-7,52.157142857,700.367324145,0.632675855,0.285714286,0.607142857,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,52.157142857,-134.769767126,0.042000409,0.036771204,1460.4,-3773.553479534
733.122363754,28,34,17,2,2,0,0,N2 S2 O17,733.122613534,-0.340706873,C28H34O17N2S2,0,0.032258065,13,-4,-8,50.121428571,732.303752773,0.696247227,0.357142857,0.607142857,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,50.121428571,-135.378558435,0.042133176,0.036915922,1403.4,-3790.599636179
685.173779084,28,34,18,2,0,0,0,N2 O18,685.173385805,0.573985865,C28H34O18N2,0,0.117647059,13,-5,-7,52.157142857,684.408707922,0.591292078,0.285714286,0.642857143,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,52.157142857,-133.342844149,0.042000409,0.037020979,1460.4,-3733.599636179
749.117461813,28,34,18,2,2,0,0,N2 S2 O18,749.117528153,-0.0885582,C28H34O18N2S2,0,0,13,-5,-9,48.085714286,748.280990563,0.719009437,0.428571429,0.642857143,1.214285714,0.071428571,0,-9999,Lignin,Lignin,Other,48.085714286,-134.560426767,0.042509686,0.037314206,1346.4,-3767.691949468
689.139298753,28,34,18,0,1,0,0,S1 O18,689.13930897,-0.014826523,C28H34O18S,0,0.111111111,12,-6,-7,56.228571429,688.369799655,0.630200345,0.142857143,0.642857143,1.214285714,0,0,-9999,Lignin,Lignin,Other,56.228571429,-139.259876417,0.041686471,0.035521656,1574.4,-3899.276539665
701.168582324,28,34,19,2,0,0,0,N2 O19,701.168300424,0.402042917,C28H34O19N2,0,0.090909091,13,-6,-8,50.121428571,700.385651221,0.614348779,0.357142857,0.678571429,1.214285714,0.071428571,0,-9999,Tannin,Tannin,Other,50.121428571,-132.524712481,0.042133176,0.037429375,1403.4,-3710.691949468
733.14029538,28,34,19,2,1,0,0,N2 S1 O19,733.140371599,-0.10396117,C28H34O19N2S,0,0.032258065,13,-6,-9,48.085714286,732.321664377,0.678335623,0.428571429,0.678571429,1.214285714,0.071428571,0,-9999,Tannin,Tannin,Other,48.085714286,-133.13350379,0.042509686,0.037578175,1346.4,-3727.738106113
765.112231967,28,34,19,2,2,0,0,N2 S2 O19,765.112442773,-0.27552309,C28H34O19N2S2,0,0,13,-6,-10,46.05,764.257900813,0.742099187,0.5,0.678571429,1.214285714,0.071428571,0,-9999,Tannin,Tannin,Other,46.05,-133.742295099,0.043135721,0.037717717,1289.4,-3744.784262758
705.134114681,28,34,19,0,1,0,0,S1 O19,705.13422359,-0.154450988,C28H34O19S,0,0.085714286,12,-7,-8,54.192857143,704.346755629,0.653244371,0.214285714,0.678571429,1.214285714,0,0,-9999,Tannin,Tannin,Other,54.192857143,-138.441744748,0.041850851,0.035896405,1517.4,-3876.368852955
445.231941678,28,34,1,2,1,0,0,N2 S1 O1,445.231908446,0.074639001,C28H34ON2S,0.375,0.387755102,13,12,9,84.728571429,444.734791714,0.265208286,-0.857142857,0.035714286,1.214285714,0.071428571,0,-9999,Other,Unsat Hydrocarbon,Other,84.728571429,-147.859873818,0.028774357,0.026332036,2372.4,-4140.076466901
449.197487478,28,34,1,0,2,0,0,S2 O1,449.197831612,-0.76610744,C28H34OS2,0.36,0.37254902,12,11,9,88.8,448.695909551,0.304090449,-1,0.035714286,1.214285714,0,0,-9999,Other,Unsat Hydrocarbon,Other,88.8,-153.776906085,0.027120352,0.024392765,2486.4,-4305.753370388
717.163485399,28,34,20,2,0,0,0,N2 O20,717.163215044,0.376978862,C28H34O20N2,0,0.0625,13,-7,-9,48.085714286,716.362694244,0.637305756,0.428571429,0.714285714,1.214285714,0.071428571,0,-9999,Tannin,Tannin,Other,48.085714286,-131.706580813,0.042509686,0.037843907,1346.4,-3687.784262758
761.16406676,28,34,21,4,0,0,0,N4 O21,761.164277672,-0.277092064,C28H34O21N4,0,0,14,-7,-11,39.942857143,760.314144163,0.685855837,0.714285714,0.75,1.214285714,0.142857143,0,-9999,Tannin,Tannin,Other,39.942857143,-125.580208186,0.04511995,0.040171908,1118.4,-3516.245829206
749.153400042,28,34,22,2,0,0,0,N2 O22,749.153044283,0.474881553,C28H34O22N2,0,0,13,-9,-11,44.014285714,748.316888663,0.683111337,0.571428571,0.785714286,1.214285714,0.071428571,0,-9999,Tannin,Tannin,Other,44.014285714,-130.070317476,0.043779033,0.038690832,1232.4,-3641.968889337
765.147691338,28,34,23,2,0,0,0,N2 O23,765.147958902,-0.349689985,C28H34O23N2,0,0,13,-10,-12,41.978571429,764.29332059,0.70667941,0.642857143,0.821428571,1.214285714,0.071428571,0,-9999,Tannin,Tannin,Other,41.978571429,-129.252185808,0.044440234,0.039122839,1175.4,-3619.061202627
753.136539351,28,34,24,0,0,0,0,O24,753.136725513,-0.247182954,C28H34O24,0,0,12,-12,-12,46.05,752.295580363,0.704419637,0.5,0.857142857,1.214285714,0,0,-9999,Tannin,Tannin,Other,46.05,-133.742295099,0.043135721,0.037717717,1289.4,-3744.784262758
817.080464033,28,34,24,0,2,0,0,S2 O24,817.080867862,-0.494234277,C28H34O24S2,0,0,12,-12,-14,41.978571429,816.168104687,0.831895313,0.642857143,0.857142857,1.214285714,0,0,-9999,Tannin,Tannin,Other,41.978571429,-134.959877716,0.044440234,0.037964202,1175.4,-3778.876576048
429.25436628,28,34,2,2,0,0,0,N2 O2,429.254751891,-0.898327917,C28H34O2N2,0.375,0.4,13,11,9,84.728571429,428.77505702,0.22494298,-0.857142857,0.071428571,1.214285714,0.071428571,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,84.728571429,-146.432950841,0.028774357,0.02649346,2372.4,-4100.122623546
493.198852853,28,34,2,2,2,0,0,N2 S2 O2,493.19889424,-0.083917011,C28H34O2N2S2,0.318181818,0.347826087,13,11,7,80.657142857,492.648142607,0.351857393,-0.714285714,0.071428571,1.214285714,0.071428571,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,80.657142857,-147.650533458,0.030517793,0.027720234,2258.4,-4134.214936836
465.192584272,28,34,2,0,2,0,0,S2 O2,465.192746231,-0.348156069,C28H34O2S2,0.333333333,0.36,12,10,8,86.764285714,464.673146076,0.326853924,-0.928571429,0.071428571,1.214285714,0,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,86.764285714,-152.958774417,0.027936611,0.025113999,2429.4,-4282.845683677
417.243529502,28,34,3,0,0,0,0,O3,417.243518502,0.026362423,C28H34O3,0.36,0.396226415,12,9,9,88.8,416.777631649,0.222368351,-1,0.107142857,1.214285714,0,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,88.8,-150.923060131,0.027120352,0.024696488,2486.4,-4225.845683677
445.249643599,28,34,3,2,0,0,0,N2 O3,445.249666511,-0.051459578,C28H34O3N2,0.347826087,0.387755102,13,10,8,82.692857143,444.752473869,0.247526131,-0.785714286,0.107142857,1.214285714,0.071428571,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,82.692857143,-145.614819173,0.029634449,0.027266313,2315.4,-4077.214936836
509.19353089,28,34,3,2,2,0,0,N2 S2 O3,509.19380886,-0.54590165,C28H34O3N2S2,0.285714286,0.333333333,13,10,6,78.621428571,508.624960845,0.375039155,-0.642857143,0.107142857,1.214285714,0.071428571,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,78.621428571,-146.83240179,0.031425346,0.028524066,2201.4,-4111.307250125
473.256159577,28,34,3,4,0,0,0,N4 O3,473.25581452,0.729114158,C28H34O3N4,0.333333333,0.377777778,14,11,7,76.585714286,472.727717522,0.272282478,-0.571428571,0.107142857,1.214285714,0.142857143,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,76.585714286,-140.306578214,0.032358116,0.030064488,2144.4,-3928.584189994
481.187338711,28,34,3,0,2,0,0,S2 O3,481.187660851,-0.669467542,C28H34O3S2,0.304347826,0.346938776,12,9,7,84.728571429,480.65004063,0.34995937,-0.857142857,0.107142857,1.214285714,0,0,-9999,Unsat Hydrocarbon,Unsat Hydrocarbon,Other,84.728571429,-152.140642749,0.028774357,0.025852752,2372.4,-4259.937996967
433.238278717,28,34,4,0,0,0,0,O4,433.238433122,-0.356396864,C28H34O4,0.333333333,0.384615385,12,8,8,86.764285714,432.754520985,0.245479015,-0.928571429,0.142857143,1.214285714,0,0,-9999,Unsat Hydrocarbon,Lignin,Other,86.764285714,-150.104928463,0.027936611,0.025425074,2429.4,-4202.937996967
478.215379533,28,34,4,1,0,1,0,N1 P1 O4,478.215269125,0.230875074,C28H34O4NP,0.318181818,0.375,13,9,7,88.8,477.681399968,0.318600032,-1,0.142857143,1.214285714,0.035714286,0.035714286,1,Unsat Hydrocarbon,Lignin,Phytochemical,88.8,-152.349983108,0.027120352,0.024544244,2486.4,-4265.799527033
461.244415227,28,34,4,2,0,0,0,N2 O4,461.244581131,-0.359686505,C28H34O4N2,0.318181818,0.375,13,9,7,80.657142857,460.729385593,0.270614407,-0.714285714,0.142857143,1.214285714,0.071428571,0,-9999,Unsat Hydrocarbon,Lignin,Other,80.657142857,-144.796687504,0.030517793,0.02805861,2258.4,-4054.307250125
493.21626977,28,34,4,2,1,0,0,N2 S1 O4,493.216652305,-0.775592228,C28H34O4N2S,0.285714286,0.347826087,13,9,6,78.621428571,492.665540077,0.334459923,-0.642857143,0.142857143,1.214285714,0.071428571,0,-9999,Unsat Hydrocarbon,Lignin,Other,78.621428571,-145.405478813,0.031425346,0.028697114,2201.4,-4071.35340677
489.251167794,28,34,4,4,0,0,0,N4 O4,489.250729139,0.896583588,C28H34O4N4,0.3,0.363636364,14,10,6,74.55,488.704865569,0.295134431,-0.5,0.142857143,1.214285714,0.142857143,0,-9999,Unsat Hydrocarbon,Lignin,Protein,74.55,-139.488446546,0.033317168,0.030929235,2087.4,-3905.676503283
449.233438543,28,34,5,0,0,0,0,O5,449.233347741,0.202126819,C28H34O5,0.304347826,0.37254902,12,7,7,84.728571429,448.731820473,0.268179527,-0.857142857,0.178571429,1.214285714,0,0,-9999,Other,Lignin,Other,84.728571429,-149.286796795,0.028774357,0.026171448,2372.4,-4180.030310256
494.209841899,28,34,5,1,0,1,0,N1 P1 O5,494.210183744,-0.691699619,C28H34O5NP,0.285714286,0.361702128,13,8,6,86.764285714,493.658002775,0.341997225,-0.928571429,0.178571429,1.214285714,0.035714286,0.035714286,1,Other,Lignin,Phytochemical,86.764285714,-151.53185144,0.027936611,0.02526914,2429.4,-4242.891840322
477.239750486,28,34,5,2,0,0,0,N2 O5,477.23949575,0.533768285,C28H34O5N2,0.285714286,0.361702128,13,8,6,78.621428571,476.706860317,0.293139683,-0.642857143,0.178571429,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,78.621428571,-143.978555836,0.031425346,0.028871096,2201.4,-4031.399563415
509.211530512,28,34,5,2,1,0,0,N2 S1 O5,509.211566925,-0.071507984,C28H34O5N2S,0.25,0.333333333,13,8,5,76.585714286,508.642940368,0.357059632,-0.571428571,0.178571429,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,76.585714286,-144.587347145,0.032358116,0.029526056,2144.4,-4048.445720059
541.183560579,28,34,5,2,2,0,0,N2 S2 O5,541.183638099,-0.143241029,C28H34O5N2S2,0.210526316,0.302325581,13,8,4,74.55,540.579270181,0.420729819,-0.5,0.178571429,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,74.55,-145.196138454,0.033317168,0.030194436,2087.4,-4065.491876704
505.246074084,28,34,5,4,0,0,0,N4 O5,505.245643759,0.851714195,C28H34O5N4,0.263157895,0.348837209,14,9,5,72.514285714,504.681911804,0.318088196,-0.428571429,0.178571429,1.214285714,0.142857143,0,-9999,Other,Lignin,Protein,72.514285714,-138.670314878,0.034303631,0.031817021,2030.4,-3882.768816573
481.205838627,28,34,5,0,1,0,0,S1 O5,481.205418916,0.872208335,C28H34O5S,0.272727273,0.346938776,12,7,6,82.692857143,480.668519889,0.331480111,-0.785714286,0.178571429,1.214285714,0,0,-9999,Other,Lignin,Other,82.692857143,-149.895588104,0.029634449,0.026772543,2315.4,-4197.076466901
513.177620703,28,34,5,0,2,0,0,S2 O5,513.17749009,0.254517577,C28H34O5S2,0.238095238,0.319148936,12,7,5,80.657142857,512.604601987,0.395398013,-0.714285714,0.178571429,1.214285714,0,0,-9999,Other,Lignin,Other,80.657142857,-150.504379412,0.030517793,0.02738543,2258.4,-4214.122623546
465.228359588,28,34,6,0,0,0,0,O6,465.228262361,0.208988202,C28H34O6,0.272727273,0.36,12,6,6,82.692857143,464.708881446,0.291118554,-0.785714286,0.214285714,1.214285714,0,0,-9999,Other,Lignin,Other,82.692857143,-148.468665127,0.029634449,0.026936271,2315.4,-4157.122623546
510.204802694,28,34,6,1,0,1,0,N1 P1 O6,510.205098364,-0.579511858,C28H34O6NP,0.25,0.347826087,13,7,5,84.728571429,509.635103453,0.364896547,-0.857142857,0.214285714,1.214285714,0.035714286,0.035714286,1,Other,Lignin,Phytochemical,84.728571429,-150.713719772,0.028774357,0.026011689,2372.4,-4219.984153612
525.206053779,28,34,6,2,1,0,0,N2 S1 O6,525.206481544,-0.814470416,C28H34O6N2S,0.210526316,0.318181818,13,7,4,74.55,524.619604007,0.380395993,-0.5,0.214285714,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,74.55,-143.769215477,0.033317168,0.030376612,2087.4,-4025.538033349
557.178288901,28,34,6,2,2,0,0,N2 S2 O6,557.178552719,-0.473488153,C28H34O6N2S2,0.166666667,0.285714286,13,7,3,72.514285714,556.556138646,0.443861354,-0.428571429,0.214285714,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,72.514285714,-144.378006785,0.034303631,0.031062625,2030.4,-4042.584189994
521.241014802,28,34,6,4,0,0,0,N4 O6,521.240558379,0.875648586,C28H34O6N4,0.222222222,0.333333333,14,8,4,70.478571429,520.658992429,0.341007571,-0.357142857,0.214285714,1.214285714,0.142857143,0,-9999,Other,Lignin,Protein,70.478571429,-137.852183209,0.035318696,0.03272878,1973.4,-3859.861129862
529.172113421,28,34,6,0,2,0,0,S2 O6,529.17240471,-0.550461211,C28H34O6S2,0.2,0.304347826,12,6,4,78.621428571,528.581235112,0.418764888,-0.642857143,0.214285714,1.214285714,0,0,-9999,Other,Lignin,Other,78.621428571,-149.686247744,0.031425346,0.028180746,2201.4,-4191.214936836
481.222909609,28,34,7,0,0,0,0,O7,481.22317698,-0.555608133,C28H34O7,0.238095238,0.346938776,12,5,5,80.657142857,480.685571809,0.314428191,-0.714285714,0.25,1.214285714,0,0,-9999,Other,Lignin,Other,80.657142857,-147.650533458,0.030517793,0.027720234,2258.4,-4134.214936836
526.199679556,28,34,7,1,0,1,0,N1 P1 O7,526.200012983,-0.633651707,C28H34O7NP,0.210526316,0.333333333,13,6,4,82.692857143,525.612120293,0.387879707,-0.785714286,0.25,1.214285714,0.035714286,0.035714286,1,Other,Lignin,Phytochemical,82.692857143,-149.895588104,0.029634449,0.026772543,2315.4,-4197.076466901
541.201396595,28,34,7,2,1,0,0,N2 S1 O7,541.201396164,7.97672e-4,C28H34O7N2S,0.166666667,0.302325581,13,6,3,72.514285714,540.597086281,0.402913719,-0.428571429,0.25,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,72.514285714,-142.951083809,0.034303631,0.03124964,2030.4,-4002.630346639
573.17320079,28,34,7,2,2,0,0,N2 S2 O7,573.173467338,-0.465039617,C28H34O7N2S2,0.117647059,0.268292683,13,6,2,70.478571429,572.533190473,0.466809527,-0.357142857,0.25,1.214285714,0.071428571,0,-9999,Other,Lignin,Other,70.478571429,-143.559875117,0.035318696,0.031953993,1973.4,-4019.676503283
537.235977591,28,34,7,4,0,0,0,N4 O7,537.235472998,0.939239769,C28H34O7N4,0.176470588,0.317073171,14,7,3,68.442857143,536.636095099,0.363904901,-0.285714286,0.25,1.214285714,0.142857143,0,-9999,Other,Lignin,Protein,68.442857143,-137.034051541,0.036612617,0.033665495,1916.4,-3836.953443152
513.195473081,28,34,7,0,1,0,0,S1 O7,513.195248155,0.43828485700000003,C28H34O7S,0.2,0.319148936,12,5,4,78.621428571,512.622434431,0.377565569,-0.642857143,0.25,1.214285714,0,0,-9999,Other,Lignin,Other,78.621428571,-148.259324767,0.031425346,0.028351946,2201.4,-4151.2610934800005
497.21822563,28,34,8,0,0,0,0,O8,497.2180916,0.269560073,C28H34O8,0.2,0.333333333,12,4,4,78.621428571,496.663027318,0.336972682,-0.642857143,0.285714286,1.214285714,0,0,-9999,Lignin,Lignin,Other,78.621428571,-146.83240179,0.031425346,0.028524066,2201.4,-4111.307250125
542.194668817,28,34,8,1,0,1,0,N1 P1 O8,542.194927603,-0.47729327,C28H34O8NP,0.166666667,0.318181818,13,5,3,80.657142857,541.589249406,0.410750594,-0.714285714,0.285714286,1.214285714,0.035714286,0.035714286,1,Lignin,Lignin,Phytochemical,80.657142857,-149.077456435,0.030517793,0.027552389,2258.4,-4174.168780191
